Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation,Current(A),Tcond(degC),lat_mid,lon_mid,bearing_deg,length_km,weather_site_id,weather_site_distance_km,weather_site_elevation_m,air_temperature,ghi,surface_pressure,surface_pressure_pa,wind_direction,wind_speed,wind_conductor_angle_deg,Tcond_realweather(degC),Ampacity_at_75C(A),Loading_realweather_%
LT_116-117_27,True,102.0,104.0,A4,19.093222,6.53963,20.182117,-18.939986,-5.951635,19.853087,175.0,0.153235,0.587995,11.53,False,87.70979682566187,8.387441635131836,33.58499098295,-113.82567627200001,0.053868993317280456,50.552094829892674,273508,61.87228040205209,89.0,11.0,39.0,1005.0,100500.0,46.0,0.8999999761581421,45.94613100668272,11.867494583129883,1188.8033143376833,7.377990603477374
LT_116-117_27,True,102.0,106.0,A5,21.077793,-12.05609,24.282146,-20.787816,13.166337,24.60662,175.0,0.289977,1.110247,13.88,False,105.52818082221296,8.555727005004883,33.54785744425,-114.003928834,322.14286051780334,53.63905217588826,272693,47.56965144659038,91.0,11.399999618530273,39.0,1008.0,100800.0,46.0,0.8999999761581421,83.85713948219666,12.33339615017394,1243.6007387549291,8.485696215319548
LT_116-117_27,True,103.0,109.0,A6,0.950814,-3.050647,3.195386,-0.949578,3.055378,3.199537,175.0,0.001236,0.004732,1.83,False,14.158143941416226,8.019742965698242,33.72863454765,-114.48934004450001,38.03489934721705,54.229833774295344,273508,0.9566740748851706,89.0,11.0,39.0,1005.0,100500.0,46.0,0.8999999761581421,7.965100652782951,11.760824203491211,982.1313162479078,1.4415734135742042
LT_116-117_27,True,103.0,124.0,A7,-77.297821,-4.416163,77.423874,77.432291,10.047343,78.081424,400.0,0.13447,5.63118,19.36,False,343.0503709392459,13.732690811157228,33.53989894155,-114.6634437025,62.122581397062504,1.4584863725043906,270245,1.1363138040058882,75.0,11.0,34.0,1008.0,100800.0,46.0,1.2000000476837158,163.8774186029375,18.117284774780273,1101.3763374781431,31.14742520478871
LT_116-117_27,True,104.0,109.0,A8,-14.114692,2.338212,14.307052,14.178717,-2.092318,14.332265,175.0,0.064026,0.245894,8.18,False,63.29162768153575,8.206510543823242,33.8663698982,-114.066850007,285.22792751338363,46.175372092212655,277498,39.42199663193729,151.0,10.899999618530273,56.0,995.0,99500.0,59.0,0.6000000238418579,133.77207248661637,11.96213321855248,1100.9855773740946,5.748633677154012
LT_116-117_27,True,105.0,110.0,A9,-5.978196,-15.182299,16.316895,6.036076,15.403103,16.543572,175.0,0.05788,0.220804,9.32,False,70.8334353284985,8.256120681762695,33.786176454599996,-114.14599382399999,316.1102545640957,39.125724159032,273508,31.981051974502726,89.0,11.0,39.0,1005.0,100500.0,46.0,0.8999999761581421,89.88974543590427,11.653242111206055,1258.1169733884544,5.63011522988396
LT_116-117_27,True,106.0,110.0,10,-39.961319,-115.588699,122.301498,40.197933,116.61664,123.350373,175.0,0.236614,1.02794,69.89,False,526.3815358841592,21.309423446655273,33.82541475805,-114.23744436449999,332.2035219612036,21.973081610449327,273508,25.547898565618038,89.0,11.0,39.0,1005.0,100500.0,46.0,0.8999999761581421,73.79647803879641,23.694231033325195,1233.1633021421167,42.68546874284912
LT_116-117_27,True,107.0,108.0,11,143.58519,-6.859528,143.748947,-140.025622,20.390595,141.502478,175.0,3.559567,13.531067,82.14,False,624.1742119911403,26.539888381958008,34.57823637615,-113.7314761945,191.80450991680215,27.040331428742554,280694,48.23352083597048,170.0,11.399999618530273,52.0,996.0,99600.0,71.0,0.8999999761581421,59.19549008319785,29.638777189804387,1208.6474477943143,51.64237206889475
LT_116-117_27,True,107.0,203.0,B1,116.616165,-4.925004,116.720116,-110.459933,28.454708,114.066065,175.0,6.156232,23.529703,66.7,False,506.8119659187104,20.35904884338379,35.0258321095,-113.838621218,341.18656177700467,77.23111035384919,273483,67.12170109617558,151.0,10.100000381469727,43.0,991.0,99100.0,71.0,1.2000000476837158,89.81343822299533,20.114899237920326,1340.5309799813035,37.80680741341606
LT_116-117_27,True,108.0,109.0,1,29.168638,-7.635883,30.151554,-28.746395,9.25137,30.198395,175.0,0.422243,1.615486,17.23,False,133.07180520525762,8.877706527709961,34.18982353435,-114.034962272,220.15903880363092,78.21129921512714,280694,14.468759995973627,170.0,11.399999618530273,52.0,996.0,99600.0,71.0,0.8999999761581421,30.84096119636908,13.091581728778692,1125.1468742172656,11.827060826866013
LT_116-117_27,True,108.0,110.0,2,34.473911,-26.840227,43.690369,-33.610327,30.144267,45.147878,175.0,0.863585,3.30404,24.97,False,192.82443196505977,9.830026626586914,34.1860019329,-114.0273040675,218.96149073017423,77.97500234740549,280694,15.230903469254052,170.0,11.399999618530273,52.0,996.0,99600.0,71.0,0.8999999761581421,32.03850926982577,14.112811283634073,1130.850761954863,17.051271348283905
LT_116-117_27,True,109.0,111.0,14,-23.58642,-8.407555,25.040092,23.600434,8.994404,25.256282,400.0,0.014014,0.586849,6.26,False,110.7443049332451,8.611173629760742,33.91241117325,-114.304699342,159.67425780531744,1.9031858797390406,273502,18.441799885429408,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,79.32574219468256,12.038704682463504,1111.4303798546346,9.96412433388131
LT_116-117_27,True,109.0,112.0,15,-39.066166,-8.516564,39.983711,39.101897,10.012872,40.363547,400.0,0.035731,1.496307,10.0,False,176.83514434957934,9.541120529174805,33.9156511436,-114.31084169450001,203.947168667828,1.1643839227143522,273502,17.80785802409589,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,35.05283133217199,13.491060259182632,1038.1181103063589,17.034202813145566
LT_116-117_27,True,110.0,111.0,16,-41.861961,29.659092,51.303852,41.917,-27.354228,50.052859,400.0,0.055039,2.304864,12.83,False,219.47285763819153,10.366010665893556,33.9085895718,-114.2970411375,218.83185834528146,1.199999298332487,273502,19.225322946508676,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,20.16814165471854,15.178932956450808,972.5705458947739,22.566266124816114
LT_116-117_27,True,110.0,112.0,17,-57.865261,29.810724,65.092758,57.953862,-26.100409,63.560062,400.0,0.088601,3.710315,16.27,False,278.46044795644684,11.793031692504885,33.91182954215,-114.30318349000001,263.52385649728956,1.8981503306103409,273502,18.59008452775047,97.0,10.699999809265137,44.0,998.0,99800.0,59.0,0.5,155.47614350271044,17.04116135148979,994.5498949120797,27.998640327749804
LT_116-117_27,True,111.0,113.0,18,-46.779106,10.187432,47.875553,46.937623,-8.923018,47.778245,500.0,0.158517,1.264415,9.58,False,125.9554584551484,8.787240982055664,34.1293332045,-114.287887337,2.7798809616962217,50.08528154115857,277498,4.623035951639475,151.0,10.899999618530273,56.0,995.0,99500.0,59.0,0.6000000238418579,56.22011903830378,12.577796747977118,1119.8532480993504,11.247496818795133
LT_116-117_27,True,111.0,114.0,19,-18.738321,8.172391,20.442913,18.765736,-7.942785,20.377455,500.0,0.027414,0.229606,4.09,False,53.78311722213868,8.152036666870117,33.84073608285,-114.56051449450001,253.6860893720658,49.96150226236739,271871,2.0077707949584878,269.0,10.199999809265137,55.0,994.0,99400.0,59.0,0.699999988079071,165.3139106279342,11.446366311110978,993.5335673437644,5.413316569255845
LT_116-117_27,True,112.0,113.0,20,-19.928125,7.95262,21.456337,19.964533,-7.662214,21.384389,500.0,0.036408,0.290406,4.29,False,56.40090661540865,8.165655136108398,34.132573174849995,-114.29402968950001,4.126021058856338,49.43428786192113,277498,4.172118022807155,151.0,10.899999618530273,56.0,995.0,99500.0,59.0,0.6000000238418579,54.87397894114366,11.882781030315527,1117.8071584882323,5.045674129667189
LT_116-117_27,True,112.0,123.0,21,-77.127632,8.134917,77.55545,77.950086,-1.50624,77.964637,500.0,0.822454,6.628677,15.51,False,203.86507226121563,10.044031143188477,34.14643314265,-114.691095425,307.21393123188295,87.0443510046333,269416,1.9810322366643094,324.0,8.899999618530273,53.0,976.0,97600.0,346.0,1.2999999523162842,38.78606876811705,11.296339229560544,1267.499283488054,16.084038461954446
LT_116-117_27,True,113.0,123.0,22,-74.678108,3.573714,74.763573,75.374695,1.9195,75.399132,500.0,0.696586,5.493214,14.95,False,197.55043019280657,9.919519424438477,34.3681403032,-114.6717226875,272.6456124243665,72.95310639099516,270224,1.0590202066430323,388.0,8.899999618530273,43.0,971.0,97100.0,71.0,1.2000000476837158,158.3543875756335,11.586052135902719,1149.3614206940665,17.18784245198621
LT_116-117_27,True,113.0,215.0,B2,14.04427,-21.844271,25.969475,-13.998356,22.187617,26.23441,500.0,0.045914,0.343346,5.19,False,68.6200612446831,8.240556716918945,34.7514356122,-114.425215633,342.78515118710203,92.50852375989442,273483,7.038480495579008,151.0,10.100000381469727,43.0,991.0,99100.0,71.0,1.2000000476837158,88.21484881289797,10.703539084428485,1336.7947023136414,5.133178724146629
LT_116-117_27,True,114.0,116.0,23,-105.422577,-1.52614,105.433632,106.038805,8.776317,106.401372,500.0,0.616228,7.250177,21.09,False,278.64520387873705,11.797895431518556,33.71905866655,-115.07048464,254.58110202453383,48.11325865555416,262163,1.5254500733407452,387.0,9.100000381469727,50.0,990.0,99000.0,7.0,2.0,112.41889797546617,11.890424151770276,1487.8570198426282,18.727955721727184
LT_116-117_27,True,115.0,116.0,24,98.74054,18.01581,100.370636,-98.521304,-16.157774,99.837473,500.0,0.219235,1.858036,20.07,False,262.0037214680814,11.36113166809082,33.5836074796,-115.325283222,2.6007230139453554,17.236067799848346,256615,1.991195585655014,994.0,4.800000190734863,47.0,910.0,91000.0,14.0,1.600000023841858,11.399276986054645,9.395910068751618,1151.5740507594417,22.751791019890973
LT_116-117_27,True,115.0,121.0,1,-120.689621,10.518211,121.147087,121.649826,-2.69953,121.679774,500.0,0.960205,7.818682,24.23,False,316.2377853122045,12.880563735961914,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,9.899999618530273,41.0,989.0,98900.0,14.0,1.399999976158142,101.85498536438422,13.897483641299914,1369.8872302838884,23.084950229565177
LT_116-117_27,True,115.0,121.0,2,-120.689621,10.518211,121.147087,121.649826,-2.69953,121.679774,500.0,0.960205,7.818682,24.23,False,316.2377853122045,12.880563735961914,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,9.899999618530273,41.0,989.0,98900.0,14.0,1.399999976158142,101.85498536438422,13.897483641299914,1369.8872302838884,23.084950229565177
LT_116-117_27,True,115.0,124.0,26,77.897171,3.538055,77.977478,-77.432296,-0.094818,77.432354,500.0,0.464876,3.443237,15.6,False,203.54946666568344,10.037221908569336,33.524574389449995,-114.9929983545,86.0634407392426,62.52120431249092,263770,1.2987773397332119,181.0,9.0,49.0,991.0,99100.0,7.0,2.0999999046325684,100.9365592607574,10.587244033813477,1525.7012215159837,13.341371416313766
LT_116-117_27,True,116.0,119.0,28,24.671524,17.021832,29.97377,-24.639391,-16.7762,29.808396,500.0,0.032133,0.245632,5.99,False,78.68182752279887,8.313512802124023,33.76505507735,-115.3450942825,349.13986505303745,23.556813083232125,256610,0.7090697519730219,173.0,9.800000190734863,33.0,999.0,99900.0,347.0,1.5,177.86013494696255,10.79463329236205,1029.0886267547437,7.645777581948791
LT_116-117_27,True,117.0,118.0,29,16.152851,17.331944,23.692001,-16.139678,-17.240004,23.61582,500.0,0.013173,0.091939,4.74,False,61.72899412598442,8.196783065795898,33.55988168545,-115.720382362,257.0094374622221,15.136559396239369,248877,2.067412682375808,673.0,6.400000095367432,43.0,926.0,92600.0,14.0,1.399999976158142,116.99056253777792,6.981252383958235,1362.3515489784188,4.531062057533747
LT_116-117_27,True,117.0,122.0,30,-16.152853,-17.331945,23.692003,16.199821,17.683169,23.98184,500.0,0.046967,0.351224,4.74,False,61.72899933694099,8.196783065795898,33.19704830715,-115.9825780325,217.2849118719248,105.44450604735857,244330,1.4502294277503673,-1.0,12.800000190734863,41.0,1020.0,102000.0,269.0,1.100000023841858,51.715088128075195,13.418462562063723,1237.1064220601147,4.989788932963877
LT_116-117_27,True,118.0,121.0,1,35.595207,-17.683413,39.745712,-35.546527,18.104069,39.891264,500.0,0.04868,0.420656,7.95,False,103.88498703628004,8.539190292358398,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,13.0,33.0,1018.0,101800.0,14.0,1.2000000476837158,108.33515425774806,13.755361557006836,1291.0435236495446,8.046590617070455
LT_116-117_27,True,118.0,121.0,2,35.595207,-17.683413,39.745712,-35.546527,18.104069,39.891264,500.0,0.04868,0.420656,7.95,False,103.88498703628004,8.539190292358398,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,13.0,33.0,1018.0,101800.0,14.0,1.2000000476837158,108.33515425774806,13.755361557006836,1291.0435236495446,8.046590617070455
LT_116-117_27,True,119.0,120.0,1,-28.105295,2.345592,28.203005,28.151025,-1.98083,28.220628,500.0,0.045729,0.364762,5.64,False,74.45216207436276,8.281412124633789,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,8.800000190734863,40.0,982.0,98200.0,346.0,1.600000023841858,152.78735324237329,9.49145908301034,1269.380798796245,5.865234620294069
LT_116-117_27,True,119.0,120.0,2,-28.105295,2.345592,28.203005,28.151025,-1.98083,28.220628,500.0,0.045729,0.364762,5.64,False,74.45216207436276,8.281412124633789,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,8.800000190734863,40.0,982.0,98200.0,346.0,1.600000023841858,152.78735324237329,9.49145908301034,1269.380798796245,5.865234620294069
LT_116-117_27,True,120.0,123.0,1,-56.738842,3.648978,56.856052,56.846966,-2.858391,56.918784,500.0,0.108124,0.790588,11.37,False,150.25007810711014,9.116029739379885,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,7.699999809265137,46.0,961.0,96100.0,2.0,1.5,132.71784935041342,9.03700142011985,1349.789656048974,11.131369797788603
LT_116-117_27,True,120.0,123.0,2,-56.738842,3.648978,56.856052,56.846966,-2.858391,56.918784,500.0,0.108124,0.790588,11.37,False,150.25007810711014,9.116029739379885,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,7.699999809265137,46.0,961.0,96100.0,2.0,1.5,132.71784935041342,9.03700142011985,1349.789656048974,11.131369797788603
LT_116-117_27,True,121.0,122.0,34,-41.86977,-14.938217,44.454784,42.046543,16.269919,45.08461,500.0,0.176773,1.331702,8.89,False,115.82768120770048,8.667593002319336,33.172992768149996,-116.197562667,196.75137436176485,82.21478769358605,240603,1.5911941943704755,192.0,12.100000381469727,39.0,1005.0,100500.0,269.0,1.0,72.24862563823515,13.111427496241959,1246.662522252028,9.291021358247304
LT_116-117_27,True,121.0,325.0,1,269.663147,-4.64246,269.703094,-260.258904,80.437237,272.405664,500.0,9.404243,75.794777,53.94,False,702.7159100033526,31.301488876342773,33.88950639194999,-116.599877614,309.8193181099749,126.63031816801767,233264,1.7623985492877712,289.0,13.399999618530273,32.0,998.0,99800.0,218.0,0.6000000238418579,88.18068189002508,38.01680072938689,1139.6834608650836,61.65886705681873
LT_116-117_27,True,123.0,217.0,B3,65.146164,-48.250347,81.068604,-64.487823,53.10779,83.541108,500.0,0.658341,4.857443,16.21,False,214.10793989030512,10.252199172973633,34.73487458595,-114.99497599799999,9.71178695733397,79.62675421689616,263740,1.4324488671760864,638.0,6.800000190734863,45.0,945.0,94500.0,2.0,1.399999976158142,172.28821304266603,10.452954289432455,1079.2713780737913,19.838193084711477
LT_116-117_27,True,201.0,202.0,B1,3.327998,-28.611994,28.804892,-3.325742,28.622491,28.815058,175.0,0.002256,0.010498,16.46,False,126.02203029694188,8.788213729858398,36.2728130805,-113.73374720749999,330.06786134221716,4.4011989362247,264540,155.6214060520281,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,3.9321386577828434,8.018029118334198,1000.451025176622,12.596521681278068
LT_116-117_27,True,201.0,203.0,B2,-33.441574,16.128027,37.127514,34.325124,-12.748344,36.616041,175.0,0.88355,3.379683,21.22,False,162.43368293684748,9.302797317504885,35.80503293055,-113.848714785,192.97069564697503,102.80891251473568,269393,112.52290251671089,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,161.02930435302497,10.119494053516974,1154.3678821911674,14.071223345934003
LT_116-117_27,True,201.0,205.0,B3,22.884199,-9.867403,24.920919,-22.739499,10.424832,25.015234,175.0,0.1447,0.557429,14.24,False,109.02956377151617,8.592691421508789,36.1674465537,-113.852268562,230.19480725713623,30.595990672773983,264540,139.93990431001146,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,103.80519274286377,6.9927231792125895,1311.4431355508952,8.31370883082295
LT_116-117_27,True,202.0,204.0,B4,10.747066,9.197803,14.145637,-10.663849,-8.878482,13.876063,175.0,0.083217,0.319322,8.08,False,61.822527138026096,8.196783065795898,36.24012743795,-113.98393331349999,255.58339309310898,44.09339369915581,260525,137.5558724758757,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,78.41660690689102,2.4007495404443944,1303.6106948412735,4.742407175905653
LT_116-117_27,True,202.0,206.0,B5,19.395981,-11.808974,22.708057,-19.142158,12.780797,23.016754,175.0,0.253823,0.971823,12.98,False,99.24399093051402,8.492498397827148,36.0386798677,-113.8181726305,193.11788205041233,57.370194606690454,264540,132.24501532331928,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,140.88211794958767,7.014122486471933,1236.9316652391358,8.023401269408621
LT_116-117_27,True,203.0,209.0,B6,48.617832,-14.497082,50.733215,-47.724815,17.915064,50.976539,175.0,0.893017,3.417983,28.99,False,226.25699710290357,10.512895584106444,35.5797547942,-114.0633830655,342.5346845645803,52.55291889027809,269393,81.32743088984492,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,11.465315435419711,11.871844285738916,1092.3827721729087,20.712245090870976
LT_116-117_27,True,203.0,224.0,B7,-61.023849,-10.343158,61.894192,61.110911,13.989041,62.6916,400.0,0.087062,3.645883,15.47,False,276.0320634131023,11.72785758972168,35.355419888750006,-113.968093071,80.9533122476027,1.4399883635815744,270208,72.2396121632983,185.0,9.800000190734863,38.0,992.0,99200.0,69.0,1.2999999523162842,168.0466877523973,14.866627307683302,1090.5666856593286,25.310883510642032
LT_116-117_27,True,204.0,209.0,B8,-25.736273,4.54917,26.135239,25.949149,-3.731607,26.216087,175.0,0.212876,0.817563,14.93,False,116.39475819640616,8.674402236938477,35.9976998197,-114.18635032750001,171.49301131316565,43.3047846821941,264540,106.2828182492113,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,162.50698868683435,7.471881580889203,1113.552249743203,10.452563696337377
LT_116-117_27,True,205.0,210.0,B9,-12.184947,-15.208098,19.487411,12.271837,15.539571,19.800915,175.0,0.08689,0.331473,11.14,False,85.0079979568182,8.364095687866211,35.93352645830001,-114.072961317,206.60422896348982,36.22324095579948,264540,107.77888525794216,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,127.39577103651018,6.834554386426134,1277.4135057269666,6.65469697758055
LT_116-117_27,True,206.0,210.0,10,-47.755371,-115.537285,125.017761,48.096941,117.021189,126.519857,175.0,0.341569,1.483904,71.44,False,540.8877188851679,22.034120559692383,35.7876102904,-114.02661411900002,270.1901520712983,24.58276518571172,265345,100.34878020381882,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,83.80984792870169,17.703450384751704,1372.693477478342,39.403386681692886
LT_116-117_27,True,207.0,208.0,11,-7.037458,18.363508,19.665815,7.111106,-18.083548,19.431484,175.0,0.073648,0.27996,11.24,False,86.60613559867454,8.377714157104492,35.9931404214,-113.2002752525,238.0869400541825,24.9097490232365,269393,168.936732686421,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,115.91305994581751,8.834068106447376,1336.7849086168276,6.478688908022306
LT_116-117_27,True,208.0,209.0,1,-51.273026,13.168684,52.937107,52.667077,-7.835098,53.246688,175.0,1.394052,5.333586,30.25,False,235.86771428617607,10.728845596313477,35.869460766900005,-113.7342668105,259.4509328750614,76.42303064956775,269393,124.63888746734791,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,94.54906712493857,10.598414417141612,1367.672096829773,17.24592574732723
LT_116-117_27,True,208.0,210.0,2,-39.951889,-10.789313,41.383121,40.76822,13.912564,43.07676,175.0,0.816331,3.12325,23.65,False,184.3875253760704,9.674386978149414,35.86081880785,-113.740291285,258.21609606641846,77.87575473426104,269393,123.57789086146938,362.0,8.100000381469727,43.0,964.0,96400.0,354.0,1.2999999523162842,95.78390393358154,9.79744548529925,1365.245665546744,13.505812911863607
LT_116-117_27,True,209.0,211.0,14,-51.807087,-7.685266,52.374016,51.869056,10.280323,52.87801,400.0,0.061969,2.595057,13.09,False,232.8796804588884,10.66075325012207,35.803296077,-114.15919206150001,255.04753795152322,1.5606506659808639,264540,92.36331760486274,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,78.95246204847678,8.773517705055383,1315.1741967599366,17.707135756815394
LT_116-117_27,True,209.0,212.0,15,-65.165703,-7.123394,65.553886,65.262785,11.188874,66.214968,400.0,0.097082,4.065481,16.39,False,291.48362471417886,12.152948379516602,35.7982763547,-114.1484987875,164.51081322878485,1.5763836313303292,264540,92.71146744646519,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,169.48918677121515,12.423495199768695,1058.0782607534306,27.548399350594426
LT_116-117_27,True,210.0,211.0,16,-91.621788,35.14093,98.129692,91.824405,-26.655962,95.615175,400.0,0.202617,8.484968,24.53,False,421.0981499759483,16.59062385559082,35.79465411795,-114.165216536,344.5036493141338,1.5763988480578353,264540,91.3311064017178,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,169.49635068586622,18.48694239147062,1058.018037182181,39.80065889022637
LT_116-117_27,True,210.0,212.0,17,-105.434456,36.211559,111.479607,105.695952,-25.260902,108.672662,400.0,0.261497,10.950657,27.87,False,478.3858515294817,19.038057327270508,35.78963439565,-114.154523262,75.03993290589335,1.560647321312595,264540,91.68344274909107,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,78.96006709410665,16.039978126597816,1315.1850146832476,36.37403454180151
LT_116-117_27,True,211.0,213.0,18,-103.457329,11.335816,104.076515,104.185649,-5.526333,104.332113,500.0,0.728321,5.809483,20.82,False,275.0175937021395,11.700620651245115,35.9737901158,-114.3952240275,313.214519946109,56.101241393014526,260525,90.78880369689668,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,20.78548005389098,7.131001616548474,1131.235527039358,24.3112585424106
LT_116-117_27,True,211.0,214.0,19,-40.236145,5.039694,40.550537,40.330332,-4.250841,40.553734,500.0,0.094187,0.788853,8.11,False,107.15300285630792,8.573236465454102,35.68454797925,-114.33006002350001,228.5567635847391,39.217093492331436,264540,72.32209336765068,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,105.44323641526091,6.978767109260843,1309.3734475971585,8.183532593619127
LT_116-117_27,True,212.0,213.0,20,-80.316299,8.121226,80.725845,80.755389,-4.618808,80.887368,500.0,0.43909,3.502419,16.15,False,213.2169913347652,10.23371696472168,35.968770393499994,-114.3845307535,312.728141959339,58.27352990394753,260525,91.10269265356733,1528.0,1.7999999523162842,35.0,849.0,84900.0,334.0,1.0,21.271858040661016,5.223183775605776,1134.4964675085935,18.793975780550426
LT_116-117_27,True,212.0,223.0,21,-90.642448,5.950801,90.83757,91.764248,3.090497,91.816275,500.0,1.1218,9.041298,18.17,False,239.92456660640872,10.823202133178713,35.80789751575,-114.84130532949999,272.07825544446206,125.42411855974576,257353,50.9569086479279,899.0,5.800000190734863,27.0,898.0,89800.0,334.0,0.8999999761581421,61.92174455553794,8.93978633635379,1239.2595409196622,19.360316276311195
LT_116-117_27,True,213.0,223.0,22,-57.046856,-0.596222,57.049973,57.450533,3.779583,57.574725,500.0,0.403677,3.183361,11.41,False,150.74516965217222,9.123811721801758,35.985222525750004,-115.07967101,246.747631827701,89.64501743467814,253425,49.52932837718548,1082.0,7.199999809265137,21.0,905.0,90500.0,82.0,0.699999988079071,15.252368172298986,9.314070703259858,1007.0910517813055,14.968375439890934
LT_116-117_27,True,214.0,216.0,23,-135.75769,-7.028829,135.939529,136.783078,19.092937,138.109199,500.0,1.025388,12.064108,27.19,False,359.84840412095537,14.300775527954102,35.4145503497,-114.6116655375,212.44947011073543,40.306364052426176,265345,34.124564386584666,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,141.55052988926457,12.443537516553988,1278.7406538164457,28.140843340436184
LT_116-117_27,True,215.0,216.0,24,31.798952,-10.960731,33.634968,-31.775139,11.162549,33.678806,500.0,0.023813,0.201818,6.73,False,87.93044016353048,8.389387130737305,35.205040229,-114.65326848149999,311.7614206360051,18.865123622721175,266961,16.946118844596615,770.0,5.599999904632568,42.0,923.0,92300.0,354.0,1.2999999523162842,42.238579363994916,6.4153067591987565,1295.684090564996,6.786410422403776
LT_116-117_27,True,215.0,221.0,1,-85.237991,-32.300823,91.152939,85.760259,36.553502,93.225428,500.0,0.522267,4.252678,18.23,False,238.29718073373647,10.78526496887207,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,65.55524870003114,8.932280729140984,1346.9152934976514,17.69206882453087
LT_116-117_27,True,215.0,221.0,2,-85.237991,-32.300823,91.152939,85.760259,36.553502,93.225428,500.0,0.522267,4.252678,18.23,False,238.29718073373647,10.78526496887207,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,6.300000190734863,36.0,935.0,93500.0,354.0,1.2999999523162842,65.55524870003114,8.932280729140984,1346.9152934976514,17.69206882453087
LT_116-117_27,True,215.0,224.0,26,61.406853,6.264734,61.725586,-61.110912,-4.072762,61.246477,500.0,0.295941,2.191972,12.35,False,161.36652623935467,9.285287857055664,35.252514202,-114.2680134135,67.35719566640654,60.481416120695556,270208,43.88396367981343,185.0,9.800000190734863,38.0,992.0,99200.0,69.0,1.2999999523162842,1.6428043335934603,12.400890157541653,994.4616104475243,16.226521420644588
LT_116-117_27,True,216.0,217.0,27,-135.843979,-43.694389,142.698242,136.498194,49.347632,145.144568,500.0,0.654215,5.653243,28.54,False,372.6625315730571,14.751157760620115,35.17461923495,-114.825963111,221.90828713981625,25.93674508970559,266153,3.0592867147694096,754.0,5.800000190734863,39.0,926.0,92600.0,354.0,1.2999999523162842,132.09171286018375,12.069791216721569,1313.7325784864074,28.366696363913977
LT_116-117_27,True,216.0,219.0,28,58.504208,22.461462,62.667854,-58.373229,-21.460236,62.193051,500.0,0.130979,1.001226,12.53,False,163.65976758067376,9.32225227355957,35.34035338545,-114.85497218500001,307.96728213387195,28.554000463913425,264540,12.513730050764144,765.0,6.099999904632568,35.0,930.0,93000.0,334.0,1.100000023841858,26.032717866128053,8.04501085357424,1171.4417014583569,13.97079917651298
LT_116-117_27,True,217.0,218.0,29,-64.987701,-64.694107,91.699127,65.159994,65.89662,92.672485,500.0,0.172293,1.202513,18.34,False,235.5598058430704,10.722036361694336,35.10132792,-114.999522918,282.00426444829014,14.57343843515518,263731,2.135943719328595,927.0,4.400000095367432,45.0,905.0,90500.0,354.0,1.399999976158142,71.99573555170986,6.990031527467181,1385.776077140074,16.998403257849
