Contingency,Converged,BusNumber,Area,MachineID,BusName,GenStatus,Pg(MW),Qg(MVAr),PgMax(MW),PgMin(MW),QgMax(MVAr),QgMin(MVAr),Violation
LT_108-109_1,True,207.0,2.0,1,BAKER       ,1.0,22.000003814697266,17.990436553955078,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,207.0,2.0,2,BAKER       ,1.0,22.000003814697266,17.990436553955078,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,213.0,2.0,1,BARLOW      ,1.0,170.0,2.804393768310547,355.0,170.0,150.0,-25.0,False
LT_108-109_1,True,213.0,2.0,2,BARLOW      ,1.0,22.0000057220459,0.3629216253757477,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,213.0,2.0,3,BARLOW      ,1.0,22.0000057220459,0.3629216253757477,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,213.0,2.0,4,BARLOW      ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,214.0,2.0,1,BARRY       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,215.0,2.0,1,BARTON      ,1.0,22.0000057220459,15.527166366577148,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,215.0,2.0,2,BARTON      ,1.0,22.0000057220459,15.527166366577148,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,215.0,2.0,3,BARTON      ,1.0,-9.999982921726769e-07,0.0,250.19998168945312,0.0,0.0,0.0,True
LT_108-109_1,True,216.0,2.0,1,BASOV       ,1.0,62.00000762939453,50.066322326660156,155.0,62.0,80.0,-50.0,False
LT_108-109_1,True,218.0,2.0,1,BAYLE       ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-109_1,True,221.0,2.0,1,BEHRING     ,1.0,170.0,-13.561100959777832,355.0,170.0,150.0,-25.0,False
LT_108-109_1,True,223.0,2.0,1,BLOCH       ,1.0,22.000003814697266,-3.5259623527526855,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,223.0,2.0,2,BLOCH       ,1.0,22.000003814697266,-3.5259623527526855,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,223.0,2.0,3,BLOCH       ,1.0,22.000003814697266,-3.5259623527526855,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,223.0,2.0,4,BLOCH       ,1.0,62.00000762939453,-9.93680191040039,155.0,62.0,80.0,-50.0,False
LT_108-109_1,True,223.0,2.0,5,BLOCH       ,1.0,62.00000762939453,-9.93680191040039,155.0,62.0,80.0,-50.0,False
LT_108-109_1,True,223.0,2.0,6,BLOCH       ,1.0,140.0,-22.437936782836914,350.0,140.0,150.0,-25.0,False
LT_108-109_1,True,301.0,3.0,1,CABELL      ,1.0,22.000003814697266,4.106499671936035,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,301.0,3.0,2,CABELL      ,1.0,22.000003814697266,4.106499671936035,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,302.0,3.0,1,CABOT       ,1.0,22.000003814697266,14.815431594848633,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,302.0,3.0,2,CABOT       ,1.0,22.000003814697266,14.815431594848633,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,307.0,3.0,1,CAREW       ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,307.0,3.0,2,CAREW       ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,313.0,3.0,1,CECIL       ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-109_1,True,313.0,3.0,10,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,11,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,12,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,13,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,14,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,15,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,16,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,2,CECIL       ,1.0,-9.999982921726769e-07,0.0,190.1999969482422,0.0,0.0,0.0,True
LT_108-109_1,True,313.0,3.0,3,CECIL       ,1.0,-9.999982921726769e-07,0.0,186.60000610351562,0.0,0.0,0.0,True
LT_108-109_1,True,313.0,3.0,4,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,5,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,6,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,7,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,8,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,313.0,3.0,9,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,314.0,3.0,1,CHAIN       ,1.0,-9.999982921726769e-07,0.0,103.19999694824219,0.0,0.0,0.0,True
LT_108-109_1,True,314.0,3.0,2,CHAIN       ,1.0,-9.999982921726769e-07,0.0,103.19999694824219,0.0,0.0,0.0,True
LT_108-109_1,True,314.0,3.0,3,CHAIN       ,1.0,-9.999982921726769e-07,0.0,185.39999389648438,0.0,0.0,0.0,True
LT_108-109_1,True,314.0,3.0,4,CHAIN       ,1.0,-9.999982921726769e-07,0.0,103.19999694824219,0.0,0.0,0.0,True
LT_108-109_1,True,314.0,3.0,5,CHAIN       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-109_1,True,315.0,3.0,1,CHASE       ,1.0,22.0000057220459,-7.963629245758057,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,315.0,3.0,2,CHASE       ,1.0,22.0000057220459,-7.963629245758057,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,315.0,3.0,3,CHASE       ,1.0,22.0000057220459,0.0,55.0,22.0,60.000003814697266,0.0,False
LT_108-109_1,True,316.0,3.0,1,CHIFA       ,1.0,62.00000762939453,-50.0,155.0,62.0,80.0,-50.0,False
LT_108-109_1,True,316.0,3.0,2,CHIFA       ,1.0,0.0,0.0,100.0,-100.0,100.0,0.0,False
LT_108-109_1,True,318.0,3.0,1,CLARK       ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-109_1,True,321.0,3.0,1,COBB        ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-109_1,True,322.0,3.0,1,COLE        ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,322.0,3.0,2,COLE        ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-109_1,True,323.0,3.0,1,COMTE       ,1.0,170.0,78.5399169921875,355.0,170.0,150.0,-25.0,False
LT_108-109_1,True,323.0,3.0,2,COMTE       ,1.0,170.0,78.5399169921875,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,101.0,1.0,1,ABEL        ,1.0,-9.9999863323319e-07,0.0,51.79999923706055,0.0,0.0,0.0,True
LT_108-110_2,True,101.0,1.0,2,ABEL        ,1.0,-9.9999863323319e-07,0.0,53.40000534057617,0.0,0.0,0.0,True
LT_108-110_2,True,101.0,1.0,3,ABEL        ,1.0,-9.9999863323319e-07,0.0,52.39999771118164,0.0,0.0,0.0,True
LT_108-110_2,True,101.0,1.0,4,ABEL        ,1.0,-9.9999863323319e-07,0.0,51.599998474121094,0.0,0.0,0.0,True
LT_108-110_2,True,101.0,1.0,5,ABEL        ,1.0,30.000001907348633,-12.822820663452148,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_108-110_2,True,101.0,1.0,6,ABEL        ,1.0,30.000001907348633,-12.822820663452148,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_108-110_2,True,102.0,1.0,1,ADAMS       ,1.0,-9.9999863323319e-07,0.0,51.20000076293945,0.0,0.0,0.0,True
LT_108-110_2,True,102.0,1.0,2,ADAMS       ,1.0,-9.9999863323319e-07,0.0,50.599998474121094,0.0,0.0,0.0,True
LT_108-110_2,True,102.0,1.0,3,ADAMS       ,1.0,30.000001907348633,-2.3045382499694824,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_108-110_2,True,102.0,1.0,4,ADAMS       ,1.0,30.000001907348633,-2.3045382499694824,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_108-110_2,True,107.0,1.0,1,ALDER       ,1.0,282.240234375,23.749563217163086,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,113.0,1.0,1,ARNE        ,1.0,250.74081420898438,-13.04025936126709,55.0,22.0,19.0,-15.000000953674316,True
LT_108-110_2,True,113.0,1.0,2,ARNE        ,1.0,250.74081420898438,-13.04025936126709,55.0,22.0,19.0,-15.000000953674316,True
LT_108-110_2,True,113.0,1.0,3,ARNE        ,1.0,250.74081420898438,-13.04025936126709,55.0,22.0,19.0,-15.000000953674316,True
LT_108-110_2,True,113.0,1.0,4,ARNE        ,1.0,250.74081420898438,-13.04025936126709,55.0,22.0,19.0,-15.000000953674316,True
LT_108-110_2,True,113.0,1.0,5,ARNE        ,1.0,1.1397288290027063e-05,0.0,187.1999969482422,0.0,0.0,0.0,False
LT_108-110_2,True,113.0,1.0,6,ARNE        ,1.0,0.0,-0.0,100.0,-100.0,100.0,0.0,False
LT_108-110_2,True,114.0,1.0,1,ARNOLD      ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,115.0,1.0,1,ARTHUR      ,1.0,62.00000762939453,59.90107727050781,155.0,62.0,80.0,-50.0,False
LT_108-110_2,True,116.0,1.0,1,ASSER       ,1.0,62.00000762939453,-1.5598618984222412,155.0,62.0,80.0,-50.0,False
LT_108-110_2,True,118.0,1.0,1,ASTOR       ,1.0,170.0,-25.0,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,118.0,1.0,10,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,11,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,2,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,3,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,4,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,5,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,6,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,7,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,8,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,118.0,1.0,9,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,121.0,1.0,1,ATTLEE      ,1.0,396.0000915527344,70.70986938476562,400.0,396.0,200.0,-50.0,False
LT_108-110_2,True,122.0,1.0,1,AUBREY      ,1.0,1.5241340406646486e-05,0.0,713.5,0.0,0.0,0.0,False
LT_108-110_2,True,123.0,1.0,1,AUSTEN      ,1.0,22.000003814697266,-7.108674049377441,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,123.0,1.0,2,AUSTEN      ,1.0,22.000003814697266,-7.108674049377441,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,123.0,1.0,3,AUSTEN      ,1.0,22.000003814697266,-7.108674049377441,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,123.0,1.0,4,AUSTEN      ,1.0,62.00000762939453,-20.033533096313477,155.0,62.0,80.0,-50.0,False
LT_108-110_2,True,123.0,1.0,5,AUSTEN      ,1.0,140.0,-25.0,350.0,140.0,150.0,-25.0,False
LT_108-110_2,True,201.0,2.0,1,BACH        ,1.0,4.303003787994385,-0.1898769587278366,50.0,0.0,16.0,-10.0,False
LT_108-110_2,True,201.0,2.0,2,BACH        ,1.0,30.00000762939453,-1.3237985372543335,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_108-110_2,True,202.0,2.0,1,BACON       ,1.0,30.00000762939453,-0.5527483224868774,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_108-110_2,True,202.0,2.0,2,BACON       ,1.0,30.00000762939453,-0.5527483224868774,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_108-110_2,True,207.0,2.0,1,BAKER       ,1.0,22.000003814697266,17.990835189819336,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,207.0,2.0,2,BAKER       ,1.0,22.000003814697266,17.990835189819336,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,213.0,2.0,1,BARLOW      ,1.0,170.0,2.805321455001831,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,213.0,2.0,2,BARLOW      ,1.0,22.0000057220459,0.3630416989326477,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,213.0,2.0,3,BARLOW      ,1.0,22.0000057220459,0.3630416989326477,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,213.0,2.0,4,BARLOW      ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,214.0,2.0,1,BARRY       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,215.0,2.0,1,BARTON      ,1.0,22.0000057220459,15.50862979888916,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,215.0,2.0,2,BARTON      ,1.0,22.0000057220459,15.50862979888916,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,215.0,2.0,3,BARTON      ,1.0,-9.999982921726769e-07,0.0,250.19998168945312,0.0,0.0,0.0,True
LT_108-110_2,True,216.0,2.0,1,BASOV       ,1.0,62.00000762939453,50.05785369873047,155.0,62.0,80.0,-50.0,False
LT_108-110_2,True,218.0,2.0,1,BAYLE       ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,221.0,2.0,1,BEHRING     ,1.0,170.0,-13.55847454071045,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,223.0,2.0,1,BLOCH       ,1.0,22.000003814697266,-3.527461290359497,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,223.0,2.0,2,BLOCH       ,1.0,22.000003814697266,-3.527461290359497,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,223.0,2.0,3,BLOCH       ,1.0,22.000003814697266,-3.527461290359497,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,223.0,2.0,4,BLOCH       ,1.0,62.00000762939453,-9.94102668762207,155.0,62.0,80.0,-50.0,False
LT_108-110_2,True,223.0,2.0,5,BLOCH       ,1.0,62.00000762939453,-9.94102668762207,155.0,62.0,80.0,-50.0,False
LT_108-110_2,True,223.0,2.0,6,BLOCH       ,1.0,140.0,-22.44747543334961,350.0,140.0,150.0,-25.0,False
LT_108-110_2,True,301.0,3.0,1,CABELL      ,1.0,22.000003814697266,4.106501579284668,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,301.0,3.0,2,CABELL      ,1.0,22.000003814697266,4.106501579284668,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,302.0,3.0,1,CABOT       ,1.0,22.000003814697266,14.815600395202637,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,302.0,3.0,2,CABOT       ,1.0,22.000003814697266,14.815600395202637,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,307.0,3.0,1,CAREW       ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,307.0,3.0,2,CAREW       ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,313.0,3.0,1,CECIL       ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,313.0,3.0,10,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,11,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,12,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,13,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,14,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,15,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,16,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,2,CECIL       ,1.0,-9.999982921726769e-07,0.0,190.1999969482422,0.0,0.0,0.0,True
LT_108-110_2,True,313.0,3.0,3,CECIL       ,1.0,-9.999982921726769e-07,0.0,186.60000610351562,0.0,0.0,0.0,True
LT_108-110_2,True,313.0,3.0,4,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,5,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,6,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,7,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,8,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,313.0,3.0,9,CECIL       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,314.0,3.0,1,CHAIN       ,1.0,-9.999982921726769e-07,0.0,103.19999694824219,0.0,0.0,0.0,True
LT_108-110_2,True,314.0,3.0,2,CHAIN       ,1.0,-9.999982921726769e-07,0.0,103.19999694824219,0.0,0.0,0.0,True
LT_108-110_2,True,314.0,3.0,3,CHAIN       ,1.0,-9.999982921726769e-07,0.0,185.39999389648438,0.0,0.0,0.0,True
LT_108-110_2,True,314.0,3.0,4,CHAIN       ,1.0,-9.999982921726769e-07,0.0,103.19999694824219,0.0,0.0,0.0,True
LT_108-110_2,True,314.0,3.0,5,CHAIN       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_108-110_2,True,315.0,3.0,1,CHASE       ,1.0,22.0000057220459,-7.972258567810059,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,315.0,3.0,2,CHASE       ,1.0,22.0000057220459,-7.972258567810059,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,315.0,3.0,3,CHASE       ,1.0,22.0000057220459,0.0,55.0,22.0,60.000003814697266,0.0,False
LT_108-110_2,True,316.0,3.0,1,CHIFA       ,1.0,62.00000762939453,-50.0,155.0,62.0,80.0,-50.0,False
LT_108-110_2,True,316.0,3.0,2,CHIFA       ,1.0,0.0,0.0,100.0,-100.0,100.0,0.0,False
LT_108-110_2,True,318.0,3.0,1,CLARK       ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,321.0,3.0,1,COBB        ,1.0,170.0,150.0,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,322.0,3.0,1,COLE        ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,322.0,3.0,2,COLE        ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_108-110_2,True,323.0,3.0,1,COMTE       ,1.0,170.0,78.55621337890625,355.0,170.0,150.0,-25.0,False
LT_108-110_2,True,323.0,3.0,2,COMTE       ,1.0,170.0,78.55621337890625,355.0,170.0,150.0,-25.0,False
LT_109-111_14,False,,,,,,,,,,,,
LT_109-112_15,False,,,,,,,,,,,,
LT_110-111_16,False,,,,,,,,,,,,
LT_110-112_17,False,,,,,,,,,,,,
LT_111-113_18,True,101.0,1.0,1,ABEL        ,1.0,-9.9999863323319e-07,0.0,51.79999923706055,0.0,0.0,0.0,True
LT_111-113_18,True,101.0,1.0,2,ABEL        ,1.0,-9.9999863323319e-07,0.0,53.40000534057617,0.0,0.0,0.0,True
LT_111-113_18,True,101.0,1.0,3,ABEL        ,1.0,-9.9999863323319e-07,0.0,52.39999771118164,0.0,0.0,0.0,True
LT_111-113_18,True,101.0,1.0,4,ABEL        ,1.0,-9.9999863323319e-07,0.0,51.599998474121094,0.0,0.0,0.0,True
LT_111-113_18,True,101.0,1.0,5,ABEL        ,1.0,30.000001907348633,-10.243992805480957,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_111-113_18,True,101.0,1.0,6,ABEL        ,1.0,30.000001907348633,-10.243992805480957,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_111-113_18,True,102.0,1.0,1,ADAMS       ,1.0,-9.9999863323319e-07,0.0,51.20000076293945,0.0,0.0,0.0,True
LT_111-113_18,True,102.0,1.0,2,ADAMS       ,1.0,-9.9999863323319e-07,0.0,50.599998474121094,0.0,0.0,0.0,True
LT_111-113_18,True,102.0,1.0,3,ADAMS       ,1.0,30.000001907348633,0.02655305154621601,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_111-113_18,True,102.0,1.0,4,ADAMS       ,1.0,30.000001907348633,0.02655305154621601,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_111-113_18,True,107.0,1.0,1,ALDER       ,1.0,282.240234375,7.765345096588135,355.0,170.0,150.0,-25.0,False
LT_111-113_18,True,113.0,1.0,1,ARNE        ,1.0,252.4967498779297,0.7932429909706116,55.0,22.0,19.0,-15.000000953674316,True
LT_111-113_18,True,113.0,1.0,2,ARNE        ,1.0,252.4967498779297,0.7932429909706116,55.0,22.0,19.0,-15.000000953674316,True
LT_111-113_18,True,113.0,1.0,3,ARNE        ,1.0,252.4967498779297,0.7932429909706116,55.0,22.0,19.0,-15.000000953674316,True
LT_111-113_18,True,113.0,1.0,4,ARNE        ,1.0,252.4967498779297,0.7932429909706116,55.0,22.0,19.0,-15.000000953674316,True
LT_111-113_18,True,113.0,1.0,5,ARNE        ,1.0,1.147710281657055e-05,0.0,187.1999969482422,0.0,0.0,0.0,False
LT_111-113_18,True,113.0,1.0,6,ARNE        ,1.0,0.0,0.0,100.0,-100.0,100.0,0.0,False
LT_111-113_18,True,114.0,1.0,1,ARNOLD      ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,115.0,1.0,1,ARTHUR      ,1.0,62.00000762939453,60.84209060668945,155.0,62.0,80.0,-50.0,False
LT_111-113_18,True,116.0,1.0,1,ASSER       ,1.0,62.00000762939453,1.2226040363311768,155.0,62.0,80.0,-50.0,False
LT_111-113_18,True,118.0,1.0,1,ASTOR       ,1.0,170.0,-25.0,355.0,170.0,150.0,-25.0,False
LT_111-113_18,True,118.0,1.0,10,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,11,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,2,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,3,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,4,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,5,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,6,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,7,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,8,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,118.0,1.0,9,ASTOR       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,121.0,1.0,1,ATTLEE      ,1.0,396.0000915527344,61.44291687011719,400.0,396.0,200.0,-50.0,False
LT_111-113_18,True,122.0,1.0,1,AUBREY      ,1.0,1.5241340406646486e-05,0.0,713.5,0.0,0.0,0.0,False
LT_111-113_18,True,123.0,1.0,1,AUSTEN      ,1.0,22.000003814697266,-3.0210819244384766,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,123.0,1.0,2,AUSTEN      ,1.0,22.000003814697266,-3.0210819244384766,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,123.0,1.0,3,AUSTEN      ,1.0,22.000003814697266,-3.0210819244384766,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,123.0,1.0,4,AUSTEN      ,1.0,62.00000762939453,-8.513957023620605,155.0,62.0,80.0,-50.0,False
LT_111-113_18,True,123.0,1.0,5,AUSTEN      ,1.0,140.0,-19.22506332397461,350.0,140.0,150.0,-25.0,False
LT_111-113_18,True,201.0,2.0,1,BACH        ,1.0,4.303003787994385,-0.39361175894737244,50.0,0.0,16.0,-10.0,False
LT_111-113_18,True,201.0,2.0,2,BACH        ,1.0,30.00000762939453,-2.7442123889923096,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_111-113_18,True,202.0,2.0,1,BACON       ,1.0,30.00000762939453,-0.7575861811637878,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_111-113_18,True,202.0,2.0,2,BACON       ,1.0,30.00000762939453,-0.7575861811637878,76.0,30.000001907348633,30.000001907348633,-25.0,False
LT_111-113_18,True,207.0,2.0,1,BAKER       ,1.0,22.000003814697266,17.81380271911621,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,207.0,2.0,2,BAKER       ,1.0,22.000003814697266,17.81380271911621,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,213.0,2.0,1,BARLOW      ,1.0,170.0,2.5183804035186768,355.0,170.0,150.0,-25.0,False
LT_111-113_18,True,213.0,2.0,2,BARLOW      ,1.0,22.0000057220459,0.3259081244468689,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,213.0,2.0,3,BARLOW      ,1.0,22.0000057220459,0.3259081244468689,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,213.0,2.0,4,BARLOW      ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,214.0,2.0,1,BARRY       ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LT_111-113_18,True,215.0,2.0,1,BARTON      ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,215.0,2.0,2,BARTON      ,1.0,22.0000057220459,19.0,55.0,22.0,19.0,-15.000000953674316,False
LT_111-113_18,True,215.0,2.0,3,BARTON      ,1.0,-9.999982921726769e-07,0.0,250.19998168945312,0.0,0.0,0.0,True
