Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation,Current(A),Tcond(degC),lat_mid,lon_mid,bearing_deg,length_km,weather_site_id,weather_site_distance_km,weather_site_elevation_m,air_temperature,ghi,surface_pressure,surface_pressure_pa,wind_direction,wind_speed,wind_conductor_angle_deg,Tcond_realweather(degC),Ampacity_at_75C(A),Loading_realweather_%
LT_103-109_A6,True,104.0,109.0,A8,0.927141,-11.57817,11.615232,-0.894066,11.70557,11.739664,175.0,0.033075,0.1274,6.64,False,51.78206042628746,47.12811470031738,33.8663698982,-114.066850007,285.22792751338363,46.175372092212655,277498,39.42199663193729,151.0,42.29999923706055,833.0,989.0,98900.0,107.0,2.5999999046325684,1.7720724866163664,53.11467041173455,681.7502693611173,7.595458741045095
LT_103-109_A6,True,105.0,110.0,A9,24.788048,-27.604155,37.100361,-24.456278,28.873534,37.839008,175.0,0.33177,1.269379,21.2,False,162.43373918616135,48.200063705444336,33.786176454599996,-114.14599382399999,316.1102545640957,39.125724159032,273508,31.981051974502726,89.0,43.20000076293945,832.0,999.0,99900.0,122.0,3.0,165.88974543590427,52.010600248257106,823.750016524775,19.718814680142227
LT_103-109_A6,True,106.0,110.0,10,-52.174931,-129.669983,139.773132,52.639695,131.695029,141.825661,175.0,0.464765,2.025046,79.87,False,612.2324241104508,63.49358558654785,33.82541475805,-114.23744436449999,332.2035219612036,21.973081610449327,273508,25.547898565618038,89.0,43.20000076293945,832.0,999.0,99900.0,122.0,3.0,149.7964780387964,60.3238112771578,942.7859993722285,64.9386419100535
LT_103-109_A6,True,107.0,108.0,11,87.942612,19.74016,90.13089,-86.539551,-14.390993,87.727958,175.0,1.40306,5.349167,51.5,False,391.0111839235384,53.85260581970215,34.57823637615,-113.7314761945,191.80450991680215,27.040331428742554,280694,48.23352083597048,170.0,42.0,826.0,991.0,99100.0,137.0,2.5,125.19549008319785,52.120941162109375,1000.8290183522827,39.068729698433465
LT_103-109_A6,True,107.0,203.0,B1,160.241425,-0.951448,160.244247,-148.644852,45.404977,155.424914,175.0,11.596573,44.453529,91.57,False,695.1811164452711,68.08320045471191,35.0258321095,-113.838621218,341.18656177700467,77.23111035384919,273483,67.12170109617558,151.0,42.5,838.0,987.0,98700.0,137.0,3.0999999046325684,155.81343822299533,63.904690742492676,921.2724485667935,75.45879804901921
LT_103-109_A6,True,108.0,109.0,1,-32.04187,0.882458,32.054024,32.54737,1.057252,32.564537,175.0,0.5055,1.93971,18.32,False,142.93032198052452,47.93105125427246,34.18982353435,-114.034962272,220.15903880363092,78.21129921512714,280694,14.468759995973627,170.0,42.0,826.0,991.0,99100.0,137.0,2.5,96.84096119636908,48.082244873046875,1040.9841760538727,13.730306883466751
LT_103-109_A6,True,108.0,110.0,2,-27.542782,-14.861205,31.296331,27.994372,16.59405,32.543008,175.0,0.45159,1.732845,17.88,False,139.55173511566196,47.88840293884277,34.1860019329,-114.0273040675,218.96149073017423,77.97500234740549,280694,15.230903469254052,170.0,42.0,826.0,991.0,99100.0,137.0,2.5,98.03850926982577,48.077484130859375,1038.9794720378793,13.431616203344406
LT_103-109_A6,True,109.0,111.0,14,-67.283401,-12.061994,68.356033,67.387024,16.414151,69.357302,400.0,0.103623,4.352157,17.09,False,301.1430656196471,51.087846755981445,33.91241117325,-114.304699342,159.67425780531744,1.9031858797390406,273502,18.441799885429408,97.0,42.79999923706055,833.0,991.0,99100.0,107.0,2.700000047683716,127.32574219468256,51.01428607150592,1003.6141417602157,30.005861126217212
LT_103-109_A6,True,109.0,112.0,15,-113.912201,-24.958422,116.61438,114.213783,37.624872,120.251483,400.0,0.301582,12.666451,29.15,False,513.7456102599526,58.71861457824707,33.9156511436,-114.31084169450001,203.947168667828,1.1643839227143522,273502,17.80785802409589,97.0,42.79999923706055,833.0,991.0,99100.0,107.0,2.700000047683716,83.05283133217199,54.68255695903645,1048.6219145928005,48.99245410672632
LT_103-109_A6,True,110.0,111.0,16,-87.372437,18.168562,89.24147,87.540179,-11.123399,88.244053,400.0,0.167742,7.045163,22.31,False,383.1476718006562,53.58277320861816,33.9085895718,-114.2970411375,218.83185834528146,1.199999298332487,273502,19.225322946508676,97.0,42.79999923706055,833.0,991.0,99100.0,107.0,2.700000047683716,68.16814165471854,52.11294940562948,1028.404391386048,37.256518448376426
LT_103-109_A6,True,110.0,112.0,17,-135.438202,5.755055,135.560425,135.825258,10.501309,136.230607,400.0,0.387056,16.256365,33.89,False,582.0126139457079,61.9492244720459,33.91182954215,-114.30318349000001,263.52385649728956,1.8981503306103409,273502,18.59008452775047,97.0,42.79999923706055,833.0,991.0,99100.0,107.0,2.700000047683716,23.476143502710443,61.108551855744736,875.7842274815599,66.4561653067636
LT_103-109_A6,True,111.0,113.0,18,-255.171677,9.10268,255.334,259.391705,24.657547,260.561032,500.0,4.220028,33.760227,51.07,False,665.1821790669896,66.36496543884277,34.1293332045,-114.287887337,2.7798809616962217,50.08528154115857,277498,4.623035951639475,151.0,42.29999923706055,833.0,989.0,98900.0,107.0,2.5999999046325684,104.22011903830378,59.12753092271305,1034.9994403027815,64.26884432636943
LT_103-109_A6,True,111.0,114.0,19,100.244476,-14.393434,101.272537,-99.697586,18.987309,101.48954,500.0,0.54689,4.593875,20.25,False,263.8296773688672,50.144662857055664,33.84073608285,-114.56051449450001,253.6860893720658,49.96150226236739,271871,2.0077707949584878,269.0,42.599998474121094,839.0,987.0,98700.0,107.0,2.700000047683716,33.313910627934206,51.26447722133889,936.5041460602279,28.17175753879684
LT_103-109_A6,True,112.0,113.0,20,-176.212936,21.799404,177.556229,178.199958,-5.903229,178.29771,500.0,1.987022,15.896175,35.51,False,455.1398367703098,56.24091148376465,34.132573174849995,-114.29402968950001,4.126021058856338,49.43428786192113,277498,4.172118022807155,151.0,42.29999923706055,833.0,989.0,98900.0,107.0,2.5999999046325684,102.87397894114366,53.163793794483354,1036.7789137969953,43.89941102326736
LT_103-109_A6,True,112.0,123.0,21,-73.826096,-69.925591,101.685204,74.961485,79.103322,108.97963,500.0,1.13539,9.177732,20.34,False,260.65538455716836,50.07002830505371,34.14643314265,-114.691095425,307.21393123188295,87.0443510046333,269416,1.9810322366643094,324.0,41.70000076293945,849.0,971.0,97100.0,128.0,2.799999952316284,0.7860687681170475,55.86019568025222,688.1021386702778,37.880333443065815
LT_103-109_A6,True,113.0,123.0,22,22.024866,-88.922462,91.609497,-21.234838,95.170863,97.511084,500.0,0.790028,6.2484,18.32,False,234.4169018711704,49.486894607543945,34.3681403032,-114.6717226875,272.6456124243665,72.95310639099516,270224,1.0590202066430323,388.0,41.400001525878906,847.0,966.0,96600.0,137.0,2.799999952316284,44.354387575633496,49.01250414048263,1007.7230552493111,23.26203619636107
LT_103-109_A6,True,113.0,215.0,B2,284.669861,-49.211262,288.892151,-276.06909,113.717045,298.572786,500.0,8.600771,64.505783,57.78,False,739.2377999010117,70.72247505187988,34.7514356122,-114.425215633,342.78515118710203,92.50852375989442,273483,7.038480495579008,151.0,42.5,838.0,987.0,98700.0,137.0,3.0999999046325684,154.21484881289797,65.34135341644287,932.388400799089,79.2843196319752
LT_103-109_A6,True,114.0,116.0,23,-66.080742,-44.140808,79.467453,66.403295,47.946936,81.904251,500.0,0.322553,3.806128,15.89,False,206.95837541209525,48.94148826599121,33.71905866655,-115.07048464,254.58110202453383,48.11325865555416,262163,1.5254500733407452,387.0,42.79999923706055,848.0,984.0,98400.0,125.0,3.0999999046325684,50.418897975466166,49.45718767710059,1036.3115443735392,19.970671612772943
LT_103-109_A6,True,115.0,116.0,24,-120.811554,-24.724791,123.315643,121.122603,27.368705,124.176209,500.0,0.311049,2.643915,24.66,False,313.91079352716804,51.43805503845215,33.5836074796,-115.325283222,2.6007230139453554,17.236067799848346,256615,1.991195585655014,994.0,37.79999923706055,878.0,903.0,90300.0,123.0,3.4000000953674316,120.39927698605464,45.79238780034211,1146.9799543644317,27.36846379334618
LT_103-109_A6,True,115.0,121.0,1,-38.209579,3.725291,38.390751,38.30437,-2.951172,38.417888,500.0,0.09479,0.77412,7.68,False,97.72702649341836,47.43895530700683,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,41.900001525878906,868.0,983.0,98300.0,123.0,3.5,30.85498536438422,48.30508742404345,1005.9711186612424,9.714695052426016
LT_103-109_A6,True,115.0,121.0,2,-38.209579,3.725291,38.390751,38.30437,-2.951172,38.417888,500.0,0.09479,0.77412,7.68,False,97.72702649341836,47.43895530700683,33.5166525943,-115.700143213,272.1450146356158,68.75953430638423,249642,1.4759306061184725,343.0,41.900001525878906,868.0,983.0,98300.0,123.0,3.5,30.85498536438422,48.30508742404345,1005.9711186612424,9.714695052426016
LT_103-109_A6,True,115.0,124.0,26,81.345467,38.236881,89.884064,-80.732681,-33.684757,87.47816,500.0,0.612786,4.552125,17.98,False,228.8077746607278,49.370431900024414,33.524574389449995,-114.9929983545,86.0634407392426,62.52120431249092,263770,1.2987773397332119,181.0,43.099998474121094,843.0,985.0,98500.0,125.0,3.200000047683716,38.936559260757406,50.29845223967277,1002.0924633922735,22.83300024891615
LT_103-109_A6,True,116.0,117.0,27,-5.043594,18.158159,18.845598,5.057625,-18.036556,18.732243,500.0,0.014031,0.121603,3.77,False,47.65322463087368,47.10925102233887,33.6181318947,-115.48093336950001,252.22842579087137,31.107139968025567,253477,1.9140400448987045,626.0,40.29999923706055,872.0,951.0,95100.0,123.0,3.5,50.77157420912863,45.839197751171014,1109.7604975947208,4.294009809698273
LT_103-109_A6,True,116.0,119.0,28,-112.935089,-57.353931,126.664146,113.41523,61.035008,128.795522,500.0,0.48014,3.681077,25.33,False,320.28460980732905,51.61849021911621,33.76505507735,-115.3450942825,349.13986505303745,23.556813083232125,256610,0.7090697519730219,173.0,42.900001525878906,810.0,993.0,99300.0,135.0,3.299999952316284,145.86013494696255,51.352071127606905,998.9323056165108,32.06269413918484
LT_103-109_A6,True,117.0,118.0,29,6.473581,39.485603,40.012749,-6.438326,-39.238819,39.763513,500.0,0.035255,0.246784,8.0,False,101.72097642115452,47.47504234313965,33.55988168545,-115.720382362,257.0094374622221,15.136559396239369,248877,2.067412682375808,673.0,38.400001525878906,880.0,920.0,92000.0,123.0,3.5,45.99056253777792,44.42123485037882,1117.9487585435186,9.098894349476108
LT_103-109_A6,True,117.0,122.0,30,-11.531208,-16.057699,19.769127,11.554311,16.230968,19.923514,500.0,0.023103,0.173269,3.95,False,50.25735426060853,47.1207332611084,33.19704830715,-115.9825780325,217.2849118719248,105.44450604735857,244330,1.4502294277503673,-1.0,44.20000076293945,867.0,1014.0,101400.0,108.0,3.5,70.7150881280752,49.24443395651906,1089.7721202628236,4.61173059267545
LT_103-109_A6,True,118.0,121.0,1,8.209408,-14.180811,16.385658,-8.203168,14.234893,16.429369,500.0,0.00624,0.054083,3.28,False,41.90782377937872,47.086286544799805,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,43.79999923706055,863.0,1013.0,101300.0,123.0,3.5,37.33515425774806,49.52126581401535,1014.8210482052408,4.129577707665277
LT_103-109_A6,True,118.0,121.0,2,8.209408,-14.180811,16.385658,-8.203168,14.234893,16.429369,500.0,0.00624,0.054083,3.28,False,41.90782377937872,47.086286544799805,33.53582614645,-115.9353669965,265.66484574225194,25.175829908557873,245078,0.7639325348498951,-54.0,43.79999923706055,863.0,1013.0,101300.0,123.0,3.5,37.33515425774806,49.52126581401535,1014.8210482052408,4.129577707665277
LT_103-109_A6,True,119.0,120.0,1,-134.042374,-43.871613,141.039261,135.001665,51.545942,144.507556,500.0,0.959291,7.67433,28.21,False,350.82422077925196,52.53050804138184,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,42.0,867.0,977.0,97700.0,128.0,3.0999999046325684,114.78735324237329,50.448333740234375,1074.7579687594014,32.642160465598614
LT_103-109_A6,True,119.0,120.0,2,-134.042374,-43.871613,141.039261,135.001665,51.545942,144.507556,500.0,0.959291,7.67433,28.21,False,350.82422077925196,52.53050804138184,34.056828753299996,-115.315800239,13.212646757626715,42.89429659955225,257390,1.5908349052243251,342.0,42.0,867.0,977.0,97700.0,128.0,3.0999999046325684,114.78735324237329,50.448333740234375,1074.7579687594014,32.642160465598614
LT_103-109_A6,True,120.0,123.0,1,-189.691406,-54.001637,197.228302,190.778173,61.971262,200.590999,500.0,1.086767,7.969626,39.45,False,479.3685976004722,57.23166465759277,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,40.79999923706055,864.0,957.0,95700.0,159.0,3.0999999046325684,109.71784935041342,51.7949219150978,1097.8438553079484,43.66455168308137
LT_103-109_A6,True,120.0,123.0,2,-189.691406,-54.001637,197.228302,190.778173,61.971262,200.590999,500.0,1.086767,7.969626,39.45,False,479.3685976004722,57.23166465759277,34.31328943195,-115.1656291745,49.28215064958658,23.450450783620735,259756,2.2441267823391438,707.0,40.79999923706055,864.0,957.0,95700.0,159.0,3.0999999046325684,109.71784935041342,51.7949219150978,1097.8438553079484,43.66455168308137
LT_103-109_A6,True,121.0,122.0,34,-22.086868,-18.936169,29.093096,22.145692,19.380614,29.428556,500.0,0.058824,0.444446,5.82,False,74.19605708246215,47.256059646606445,33.172992768149996,-116.197562667,196.75137436176485,82.21478769358605,240603,1.5911941943704755,192.0,43.599998474121094,868.0,999.0,99900.0,108.0,3.200000047683716,91.24862563823515,48.75283359522291,1097.5885361109797,6.759915454780225
LT_103-109_A6,True,121.0,325.0,1,361.88446,35.07233,363.580048,-345.413607,98.067074,359.065051,500.0,16.470854,133.139404,72.72,False,927.2373760239312,83.43823432922363,33.88950639194999,-116.599877614,309.8193181099749,126.63031816801767,233264,1.7623985492877712,289.0,43.099998474121094,895.0,996.0,99600.0,177.0,3.4000000953674316,47.180681890025085,69.09627838233428,1048.470655211924,88.43713187533244
LT_103-109_A6,True,123.0,217.0,B3,234.716965,-1.885199,234.724548,-229.715931,38.892851,232.985113,500.0,5.001033,37.007652,46.94,False,561.1523376220224,60.92320442199707,34.73487458595,-114.99497599799999,9.71178695733397,79.62675421689616,263740,1.4324488671760864,638.0,39.79999923706055,865.0,941.0,94100.0,159.0,3.4000000953674316,149.28821304266603,54.938514382949506,1020.8059346926893,54.97150031665477
LT_103-109_A6,True,201.0,202.0,B1,17.360323,-30.617136,35.196449,-17.347322,30.677807,35.242835,175.0,0.013001,0.060671,20.11,False,154.3631938778902,48.084421157836914,36.2728130805,-113.73374720749999,330.06786134221716,4.4011989362247,264540,155.6214060520281,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,38.93213865778284,45.918493057579326,1104.6890091957675,13.973452491418309
LT_103-109_A6,True,201.0,203.0,B2,-56.772953,27.1619,62.935978,59.256202,-17.635253,61.824749,175.0,2.483249,9.526647,35.96,False,276.0221229678208,50.43910026550293,35.80503293055,-113.848714785,192.97069564697503,102.80891251473568,269393,112.52290251671089,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,171.02930435302497,50.65973736167507,888.1517696136377,31.07826076706411
LT_103-109_A6,True,201.0,205.0,B3,64.412758,-16.43112,66.475449,-63.352455,20.527745,66.595209,175.0,1.060303,4.096625,37.99,False,291.5453948807961,50.83359718322754,36.1674465537,-113.852268562,230.19480725713623,30.595990672773983,264540,139.93990431001146,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,138.80519274286377,47.304747935362684,1114.911760467185,26.149638493240836
LT_103-109_A6,True,202.0,204.0,B4,33.70039,6.544917,34.330048,-33.265561,-4.871485,33.620365,175.0,0.434829,1.673432,19.62,False,150.42563948414144,48.030290603637695,36.24012743795,-113.98393331349999,255.58339309310898,44.09339369915581,260525,137.5558724758757,1528.0,35.400001525878906,624.0,847.0,84700.0,189.0,3.700000047683716,113.41660690689102,39.82185322478472,1234.155266280836,12.188550630055943
LT_103-109_A6,True,202.0,206.0,B5,50.235653,-14.375684,52.25209,-48.772501,19.994189,52.71171,175.0,1.463152,5.618505,29.86,False,228.9555217817614,49.37289237976074,36.0386798677,-113.8181726305,193.11788205041233,57.370194606690454,264540,132.24501532331928,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,175.88211794958767,51.02228561108495,814.7992721839573,28.09962276574912
LT_103-109_A6,True,203.0,209.0,B6,113.966522,-33.378067,118.753792,-108.964249,52.580343,120.98719,175.0,5.002273,19.202276,67.86,False,533.1703850563069,59.60110664367676,35.5797547942,-114.0633830655,342.5346845645803,52.55291889027809,269393,81.32743088984492,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,21.46531543541971,54.69564738110785,1007.9101095381766,52.898604747659995
LT_103-109_A6,True,203.0,224.0,B7,-183.073059,-17.946629,183.950607,183.852439,50.680565,190.709829,400.0,0.779379,32.733936,45.99,False,825.8853407016375,76.30038261413574,35.355419888750006,-113.968093071,80.9533122476027,1.4399883635815744,270208,72.2396121632983,185.0,42.70000076293945,848.0,989.0,98900.0,187.0,3.9000000953674316,106.0466877523973,61.45390370142559,1155.6501905660446,71.46499411704451
LT_103-109_A6,True,204.0,209.0,B8,-31.893555,-5.305789,32.331875,32.21401,6.540135,32.8712,175.0,0.320455,1.234346,18.48,False,144.92873226119448,47.95729637145996,35.9976998197,-114.18635032750001,171.49301131316565,43.3047846821941,264540,106.2828182492113,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,17.506988686834347,47.524559183344536,956.2996673787386,15.155158702339698
LT_103-109_A6,True,205.0,210.0,B9,0.834924,-30.760437,30.771765,-0.612671,31.610799,31.616735,175.0,0.222254,0.850362,17.58,False,134.84444431542954,47.8293514251709,35.93352645830001,-114.072961317,206.60422896348982,36.22324095579948,264540,107.77888525794216,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,162.39577103651018,47.42428032933822,957.1944257010251,14.087466526633067
LT_103-109_A6,True,206.0,210.0,10,-70.97937,-131.792099,149.690445,71.80067,135.370619,153.233615,175.0,0.8213,3.57852,85.54,False,653.2655812526654,65.70063591003418,35.7876102904,-114.02661411900002,270.1901520712983,24.58276518571172,265345,100.34878020381882,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,93.80984792870169,52.84014067651151,1241.037772268771,52.63865418523199
LT_103-109_A6,True,207.0,208.0,11,-0.066636,15.98811,15.988249,0.119246,-15.787532,15.787982,175.0,0.052611,0.200578,9.14,False,72.58723419623523,47.24539756774902,35.9931404214,-113.2002752525,238.0869400541825,24.9097490232365,269393,168.936732686421,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,125.91305994581751,45.53898237550311,1172.793319529432,6.189260544676356
LT_103-109_A6,True,208.0,209.0,1,-86.137062,7.577549,86.469719,90.032068,7.368403,90.333087,175.0,3.895006,14.945952,49.41,False,397.33804107598536,54.07240867614746,35.869460766900005,-113.7342668105,259.4509328750614,76.42303064956775,269393,124.63888746734791,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,104.54906712493857,48.47252423490136,1207.7468113163438,32.89911737733506
LT_103-109_A6,True,208.0,210.0,2,-64.551476,-21.182165,67.938034,66.906524,30.218977,73.414368,175.0,2.355048,9.036812,38.82,False,312.18287345323387,51.389665603637695,35.86081880785,-113.740291285,258.21609606641846,77.87575473426104,269393,123.57789086146938,362.0,41.20000076293945,742.0,962.0,96200.0,184.0,4.099999904632568,105.78390393358154,47.241918160296336,1205.9578949224115,25.886714185267554
LT_103-109_A6,True,209.0,211.0,14,-86.404869,-34.945316,93.203957,86.598299,43.069384,96.717306,400.0,0.19343,8.124067,23.3,False,411.4408553888055,54.57598686218262,35.803296077,-114.15919206150001,255.04753795152322,1.5606506659808639,264540,92.36331760486274,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,113.95246204847678,48.45755364101933,1178.9297255466645,34.89952339593628
LT_103-109_A6,True,209.0,212.0,15,-80.969604,-54.053043,97.354034,81.180644,62.916697,102.707388,400.0,0.211039,8.863653,24.34,False,429.76101352124834,55.25507926940918,35.7982763547,-114.1484987875,164.51081322878485,1.5763836313303292,264540,92.71146744646519,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,24.489186771215145,51.41056533379742,1015.3749400800427,42.325351607295914
LT_103-109_A6,True,210.0,211.0,16,-157.114166,12.748924,157.630569,157.629601,8.899326,157.880617,400.0,0.515435,21.648251,39.41,False,671.6329759367973,66.72911643981934,35.79465411795,-114.165216536,344.5036493141338,1.5763988480578353,264540,91.3311064017178,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,24.49635068586622,58.810342528631736,1015.4301397290271,66.14270639199523
LT_103-109_A6,True,210.0,212.0,17,-152.683517,-7.350464,152.860352,153.168228,27.708298,155.654283,400.0,0.48471,20.357834,38.22,False,651.3080157472905,65.59319496154785,35.78963439565,-114.154523262,75.03993290589335,1.560647321312595,264540,91.68344274909107,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,113.96006709410665,54.00899099880917,1178.9186605004647,55.246221607078695
LT_103-109_A6,True,211.0,213.0,18,-59.740204,-95.261917,112.444321,60.468852,101.091098,117.795977,500.0,0.728648,5.829181,22.49,False,287.0066440788775,50.7163143157959,35.9737901158,-114.3952240275,313.214519946109,56.101241393014526,260525,90.78880369689668,1528.0,35.400001525878906,624.0,847.0,84700.0,189.0,3.700000047683716,55.78548005389098,41.40918460387911,1215.6460389321358,23.609392445435333
LT_103-109_A6,True,211.0,214.0,19,-184.487762,43.293228,189.499435,186.364148,-27.531586,188.386794,500.0,1.876386,15.761642,37.9,False,483.6846931041843,57.413740158081055,35.68454797925,-114.33006002350001,228.5567635847391,39.217093492331436,264540,72.32209336765068,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,140.4432364152609,51.02068114942085,1107.605889821773,43.669386155215825
LT_103-109_A6,True,212.0,213.0,20,-70.242767,-61.23798,93.188713,70.728728,65.125668,96.145232,500.0,0.485961,3.887688,18.64,False,233.95908453549455,49.47705268859863,35.968770393499994,-114.3845307535,312.728141959339,58.27352990394753,260525,91.10269265356733,1528.0,35.400001525878906,624.0,847.0,84700.0,189.0,3.700000047683716,56.271858040661016,40.72480655698746,1216.6774140762002,19.229343935272702
LT_103-109_A6,True,212.0,223.0,21,-164.106171,-29.386908,166.716614,167.383274,55.876823,176.463537,500.0,3.277103,26.489916,33.34,False,418.55783959906626,54.8367977142334,35.80789751575,-114.84130532949999,272.07825544446206,125.42411855974576,257353,50.9569086479279,899.0,38.70000076293945,878.0,896.0,89600.0,189.0,3.5999999046325684,96.92174455553794,47.80710617591831,1182.9969585091292,35.3811424947832
LT_103-109_A6,True,213.0,223.0,22,-148.977753,-3.730718,149.02446,151.275914,21.907083,152.853925,500.0,2.298161,18.176365,29.8,False,362.65635246832994,52.90532112121582,35.985222525750004,-115.07967101,246.747631827701,89.64501743467814,253425,49.52932837718548,1082.0,39.0,730.0,903.0,90300.0,207.0,3.4000000953674316,140.252368172299,47.5959415435791,1085.2497895429751,33.416855360188855
LT_103-109_A6,True,214.0,216.0,23,-357.186737,1.637327,357.19046,363.886171,77.415995,372.030082,500.0,6.699434,79.053322,71.44,False,918.7511384754846,82.81655311584473,35.4145503497,-114.6116655375,212.44947011073543,40.306364052426176,265345,34.124564386584666,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,151.55052988926457,67.08936471539346,1069.3643039188953,85.9156355891571
LT_103-109_A6,True,215.0,216.0,24,332.0224,-65.08989,338.342377,-329.775898,84.18515,340.351704,500.0,2.246501,19.095261,67.67,False,842.1626914719674,77.40349769592285,35.205040229,-114.65326848149999,311.7614206360051,18.865123622721175,266961,16.946118844596615,770.0,38.900001525878906,874.0,921.0,92100.0,184.0,4.199999809265137,52.238579363994916,59.42786259118293,1191.164667418681,70.70077836484019
LT_103-109_A6,True,215.0,221.0,1,-133.812286,-55.692982,144.939423,135.018798,65.546161,150.087891,500.0,1.206512,9.853179,28.99,False,360.7664391802567,52.84462928771973,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,75.55524870003114,47.12585045981541,1221.0946442819957,29.544510810002574
LT_103-109_A6,True,215.0,221.0,2,-133.812286,-55.692982,144.939423,135.018798,65.546161,150.087891,500.0,1.206512,9.853179,28.99,False,360.7664391802567,52.84462928771973,35.23245624485,-114.8868583705,288.44475129996886,59.50731844131268,265345,2.742624339204692,697.0,39.70000076293945,872.0,932.0,93200.0,184.0,4.199999809265137,75.55524870003114,47.12585045981541,1221.0946442819957,29.544510810002574
LT_103-109_A6,True,215.0,224.0,26,186.543533,60.042034,195.968201,-183.852434,-40.051014,188.164293,500.0,2.691099,19.99102,39.19,False,487.78136827087286,57.58679389953613,35.252514202,-114.2680134135,67.35719566640654,60.481416120695556,270208,43.88396367981343,185.0,42.70000076293945,848.0,989.0,98900.0,187.0,3.9000000953674316,119.64280433359346,52.607372438207676,1135.9513396344967,42.9403400701848
LT_103-109_A6,True,216.0,217.0,27,-371.873322,-28.690374,372.978424,375.926278,63.816,381.304404,500.0,4.052957,35.125626,74.6,False,923.16203258094,83.13887596130371,35.17461923495,-114.825963111,221.90828713981625,25.93674508970559,266153,3.0592867147694096,754.0,39.20000076293945,871.0,924.0,92400.0,184.0,4.199999809265137,142.09171286018375,64.64333486885153,1132.7182818894075,81.49970273641902
LT_103-109_A6,True,216.0,219.0,28,404.710144,-58.716846,408.947418,-399.84082,96.048336,411.215228,500.0,4.869324,37.33149,81.79,False,1012.1891919936028,89.8912525177002,35.34035338545,-114.85497218500001,307.96728213387195,28.554000463913425,264540,12.513730050764144,765.0,39.70000076293945,873.0,927.0,92700.0,189.0,3.9000000953674316,61.03271786612805,67.10701379369857,1171.0555804541732,86.43391559613619
LT_103-109_A6,True,217.0,218.0,29,-130.530457,-58.717041,143.128937,130.908616,61.36416,144.577405,500.0,0.37816,2.647119,28.63,False,346.7531483714543,52.40420341491699,35.10132792,-114.999522918,282.00426444829014,14.57343843515518,263731,2.135943719328595,927.0,37.5,877.0,903.0,90300.0,184.0,4.300000190734863,81.99573555170986,44.66712474822998,1271.577746432505,27.269520038730867
LT_103-109_A6,True,217.0,222.0,30,-15.679945,-21.34631,26.486328,15.723734,21.674724,26.777405,500.0,0.043789,0.328414,5.3,False,64.16744101717883,47.19290733337402,35.70936497125,-115.1056865365,346.55568240887214,142.19993312364048,257353,26.265606048579304,899.0,38.70000076293945,878.0,896.0,89600.0,189.0,3.5999999046325684,22.444317591127856,45.92498986496503,981.5674246682319,6.537242313116424
LT_103-109_A6,True,218.0,221.0,1,-34.562374,16.006512,38.088924,34.605004,-15.63705,37.973987,500.0,0.04263,0.369462,7.62,False,91.36255612782416,47.38482475280762,35.2156142699,-115.13791234499999,334.068802934961,24.91093291739191,260530,0.6477738589819187,1220.0,36.20000076293945,892.0,874.0,87400.0,184.0,4.199999809265137,29.931197065038987,42.614147544860316,1117.1059470255884,8.17850414019248
LT_103-109_A6,True,218.0,221.0,2,-34.562374,16.006512,38.088924,34.605004,-15.63705,37.973987,500.0,0.04263,0.369462,7.62,False,91.36255612782416,47.38482475280762,35.2156142699,-115.13791234499999,334.068802934961,24.91093291739191,260530,0.6477738589819187,1220.0,36.20000076293945,892.0,874.0,87400.0,184.0,4.199999809265137,29.931197065038987,42.614147544860316,1117.1059470255884,8.17850414019248
