label,solver,FromBus#,ToBus#,CKT,Current(A),weather_site_id,T_min,T_mean,T_max,R_factor_min,R_factor_mean,R_factor_max,n_rows,csv
0311_0313_18,fnsl,311,313,18,394.463266766129,207669,2.0627182939215345,25.154166855406185,68.98934325382288,0.7593932425199557,0.8355677095954545,0.9801719423017281,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0311_0313_18.csv
0311_0314_19,fnsl,311,314,19,278.1823830772705,210340,1.654584931673071,23.890966956805972,67.16270627246558,0.7580468851754942,0.8314006440763951,0.974146200857886,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0311_0314_19.csv
0312_0313_20,fnsl,312,313,20,253.7227262294423,207669,-1.358036326407273,21.525207056570714,62.37746242767025,0.7481087984321031,0.8235964346891336,0.9583605562833146,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0312_0313_20.csv
0312_0323_21,fnsl,312,323,21,628.6313344035824,215042,7.975672906836564,34.177341302330916,85.857989149481,0.7788989987431354,0.8653335124204099,1.0358185210759288,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0312_0323_21.csv
0313_0323_22,fnsl,313,323,22,607.3611028171649,215722,0.24754591619330313,27.224171187659465,73.65067863464355,0.7534053207074524,0.8423962754359003,0.9955488355073986,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0313_0323_22.csv
0314_0316_23,fnsl,314,316,23,595.0217829491972,217731,9.137196344364213,35.75004199200065,81.4742802608962,0.7827306522062685,0.8705215644642597,1.021357466910663,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0314_0316_23.csv
0315_0316_24,fnsl,315,316,24,183.43928153260785,220478,-3.3344112406466593,20.30277971473996,53.85968208312988,0.7415890989237458,0.8195638703805527,0.9302619562026878,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0315_0316_24.csv
0315_0321_1,fnsl,315,321,1,400.5531912074419,221165,4.3896495585420325,28.06473422102084,65.86095507528808,0.7670693633372279,0.8451691392057578,0.9698519616530192,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0315_0321_1.csv
0315_0321_2,fnsl,315,321,2,400.5531912074419,221165,4.3896495585420325,28.06473422102084,65.86095507528808,0.7670693633372279,0.8451691392057578,0.9698519616530192,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0315_0321_2.csv
0315_0324_26,fnsl,315,324,26,450.62240824259146,213678,3.2203598022460938,27.416171240890996,67.12518635684683,0.7632120902083672,0.8430296485088126,0.9740224295158947,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0315_0324_26.csv
0316_0317_27,fnsl,316,317,27,568.4698386670742,223263,6.6941926495242114,32.84649375840788,75.55763390999346,0.7746716296628189,0.860943289687213,1.0018395323188096,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0316_0317_27.csv
0316_0319_28,fnsl,316,319,28,206.76325862148917,222571,-0.8061933517456055,22.797118635200018,58.06441675014503,0.7499292275139895,0.8277922384478829,0.9441326071322265,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0316_0319_28.csv
0317_0318_29,fnsl,317,318,29,455.4656960771258,225363,4.195143693346836,29.229252152306803,71.78469181060791,0.7664277240487765,0.8490106709563267,0.9893932861267548,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0317_0318_29.csv
0317_0322_30,fnsl,317,322,30,125.98065343420228,221155,-1.9714407917335848,22.43131485598109,55.70036211119441,0.7460852892475862,0.8265855186588662,0.9363340230901761,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0317_0322_30.csv
0318_0321_1,fnsl,318,321,1,125.4092416627319,224654,-0.9645421744278337,23.360267653220564,57.77587575522193,0.7494068636983227,0.8296499640997659,0.943180763142917,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0318_0321_1.csv
0318_0321_2,fnsl,318,321,2,125.4092416627319,224654,-0.9645421744278337,23.360267653220564,57.77587575522193,0.7494068636983227,0.8296499640997659,0.943180763142917,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0318_0321_2.csv
0319_0320_1,fnsl,319,320,1,253.12479690333492,223976,-1.5889904985315297,21.000092852900114,57.228596178370935,0.7473469228428093,0.8218641789360189,0.9413753878760979,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0319_0320_1.csv
0319_0320_2,fnsl,319,320,2,253.12479690333492,223976,-1.5889904985315297,21.000092852900114,57.228596178370935,0.7473469228428093,0.8218641789360189,0.9413753878760979,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0319_0320_2.csv
0320_0323_1,fnsl,320,323,1,360.33242936771353,223984,-1.8673901573683906,20.793292679027427,59.34129667930392,0.7464285332671431,0.821181982970966,0.9483448005710269,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0320_0323_1.csv
0320_0323_2,fnsl,320,323,2,360.33242936771353,223984,-1.8673901573683906,20.793292679027427,59.34129667930392,0.7464285332671431,0.821181982970966,0.9483448005710269,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0320_0323_2.csv
0321_0322_34,fnsl,321,322,34,98.8552953132293,220456,0.41471309513161714,25.021998999072704,59.03451910086733,0.7539567746681788,0.8351317120011976,0.947332797426837,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0321_0322_34.csv
0323_0325_35,fnsl,323,325,35,1158.7950700198926,223288,22.528175937024912,68.92666999622291,121.8350508976946,0.8269050456564568,0.9799651946832384,1.154500270222821,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/fnsl/timeseries/0323_0325_35.csv
