label,solver,FromBus#,ToBus#,CKT,Current(A),weather_site_id,T_min,T_mean,T_max,R_factor_min,R_factor_mean,R_factor_max,n_rows,csv
0312_0313_20,inlf,312,313,20,354.38075366853883,207669,0.9579392416026167,23.955203535981532,66.59274483694753,0.7557487784092486,0.831612548806946,0.9722660022861692,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0312_0313_20.csv
0312_0323_21,inlf,312,323,21,497.7974715401508,215042,4.8693618716063725,28.761461544730892,77.08123601490661,0.7686518465539014,0.8474675152664556,1.0068656171080699,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0312_0323_21.csv
0313_0323_22,inlf,313,323,22,404.6404669761824,215722,-5.271524609410335,18.00410743495714,60.8298397064209,0.7351989160758617,0.8119809707877684,0.9532552318723663,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0313_0323_22.csv
0314_0316_23,inlf,314,316,23,504.4064827096849,217731,6.4750533999649065,31.701695796058445,75.35423636056657,0.7739487293429858,0.8571668105088328,1.0011685609897134,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0314_0316_23.csv
0315_0316_24,inlf,315,316,24,63.2023734859724,220478,-4.537256240966599,19.331082560396244,52.38429832458496,0.737621133179638,0.8163584191203674,0.9253949349225044,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0315_0316_24.csv
0315_0321_1,inlf,315,321,1,316.9022587497066,221165,2.4388696905778033,25.75320735237501,61.826825331678265,0.7606340972070795,0.8375438346744741,0.9565441051746928,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0315_0321_1.csv
0315_0321_2,inlf,315,321,2,316.9022587497066,221165,2.4388696905778033,25.75320735237501,61.826825331678265,0.7606340972070795,0.8375438346744741,0.9565441051746928,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0315_0321_2.csv
0315_0324_26,inlf,315,324,26,418.5896127697892,213678,2.5080337524414062,26.352691359034377,65.2390474271524,0.7608622568021438,0.8395214228108776,0.9678004020230214,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0315_0324_26.csv
0316_0317_27,inlf,316,317,27,348.6321924752506,223263,0.6760124243864993,25.078355901361917,63.59189033508301,0.7548187533829473,0.8353176231183141,0.9623667319202591,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0316_0317_27.csv
0316_0319_28,inlf,316,319,28,77.15382359492224,222571,-2.2635316848754883,21.640114780739225,55.96600062765356,0.7451217347930683,0.8239754942629879,0.9372103159902132,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0316_0319_28.csv
0317_0318_29,inlf,317,318,29,219.63615572627987,225363,-2.2300622954844584,22.958561841761426,61.65811252593994,0.7452321441895777,0.8283248100702317,0.9559875524737348,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0317_0318_29.csv
0317_0322_30,inlf,317,322,30,128.2117548882081,221155,-1.9376749988741722,22.45455177225287,55.728802967918455,0.7461966764249476,0.8266621729973226,0.9364278442767662,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0317_0322_30.csv
0318_0321_1,inlf,318,321,1,160.03904485262478,224654,-0.37741868510352106,23.70978391806293,58.2535155221849,0.751343676747868,0.8308029543566436,0.9447564094089184,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0318_0321_1.csv
0318_0321_2,inlf,318,321,2,160.03904485262478,224654,-0.37741868510352106,23.70978391806293,58.2535155221849,0.751343676747868,0.8308029543566436,0.9447564094089184,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0318_0321_2.csv
0319_0320_1,inlf,319,320,1,212.2969528091996,223976,-2.514496518332635,20.305854345081226,56.08836637686909,0.7442938476905165,0.8195740130239246,0.9376139782251728,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0319_0320_1.csv
0319_0320_2,inlf,319,320,2,212.2969528091996,223976,-2.514496518332635,20.305854345081226,56.08836637686909,0.7442938476905165,0.8195740130239246,0.9376139782251728,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0319_0320_2.csv
0320_0323_1,inlf,320,323,1,335.1981362952765,223984,-2.434994603568157,20.087626798820896,58.089191733779444,0.7445561099722674,0.8188541202465913,0.9442143352737129,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0320_0323_1.csv
0320_0323_2,inlf,320,323,2,335.1981362952765,223984,-2.434994603568157,20.087626798820896,58.089191733779444,0.7445561099722674,0.8188541202465913,0.9442143352737129,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0320_0323_2.csv
0321_0322_34,inlf,321,322,34,92.85658915987544,220456,0.3546075806048634,24.97611082197576,58.979375363487634,0.7537584975646361,0.8349803352945299,0.9471508883189581,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0321_0322_34.csv
0323_0325_35,inlf,323,325,35,487.84918028764207,223288,1.4977524738214925,26.3653900403303,63.41739845275879,0.7575295235701721,0.8395633134388173,0.9617911151022125,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/inlf/timeseries/0323_0325_35.csv
