label,solver,FromBus#,ToBus#,CKT,Current(A),weather_site_id,T_min,T_mean,T_max,R_factor_min,R_factor_mean,R_factor_max,n_rows,csv
0311_0313_18,fnsl,311,313,18,468.3016646013669,207669,4.243916032114612,27.64708192004308,73.28797870509152,0.7665886150774952,0.8437913806227428,0.9943523547509672,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0311_0313_18.csv
0311_0314_19,fnsl,311,314,19,214.98346287882197,210340,0.2539072273123111,22.673924369507162,65.07870624951465,0.7534263055098176,0.8273858430885392,0.9672714657926118,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0311_0314_19.csv
0312_0313_20,fnsl,312,313,20,319.1445076103659,207669,0.09324774813421755,23.016240286920457,64.96934511435393,0.7528963192608201,0.8285150807156628,0.9669107034018306,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0312_0313_20.csv
0312_0323_21,fnsl,312,323,21,561.5677135591659,215042,6.295475763241882,31.259563342879982,81.12063880070491,0.7733563355509883,0.8557082963793283,1.0201908683885244,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0312_0323_21.csv
0313_0323_22,fnsl,313,323,22,498.4178282489119,215722,-2.5266684489533873,21.854898373726165,66.21780204772949,0.7442536947167502,0.8246840260681181,0.9710291345740187,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0313_0323_22.csv
0314_0316_23,fnsl,314,316,23,577.3814891066542,217731,8.586045831655781,34.915022242780516,80.21827746251074,0.7809125074297654,0.8677669869753248,1.0172141433093917,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0314_0316_23.csv
0315_0316_24,fnsl,315,316,24,87.94724681402857,220478,-4.3856861116855725,19.453827394287824,52.571035385131836,0.738121135325099,0.8167633318863669,0.9260109463447643,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0315_0316_24.csv
0315_0321_1,fnsl,315,321,1,336.9295857734666,221165,2.87243940794383,26.259521339085005,62.71382561263454,0.7620643644366338,0.8392140719490138,0.9594701569344062,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0315_0321_1.csv
0315_0321_2,fnsl,315,321,2,336.9295857734666,221165,2.87243940794383,26.259521339085005,62.71382561263454,0.7620643644366338,0.8392140719490138,0.9594701569344062,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0315_0321_2.csv
0315_0324_26,fnsl,315,324,26,438.16029808219855,213678,2.9367752075195312,26.99361729275267,66.37715168345312,0.7622765964771446,0.8416357202879656,0.971554799888934,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0315_0324_26.csv
0316_0317_27,fnsl,316,317,27,424.80083074174354,223263,3.0071809300757195,27.372017432437257,67.11662864685059,0.7625088520838254,0.8428839931672101,0.9739941991951934,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0316_0317_27.csv
0316_0319_28,fnsl,316,319,28,124.06181383192047,222571,-1.8888425827026367,21.93735221561018,56.5058687878045,0.7463577656380375,0.8249560262177459,0.9389912423483422,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0316_0319_28.csv
0317_0318_29,fnsl,317,318,29,312.7614380925972,225363,-0.21697330773713475,24.92910517302811,64.86502170562744,0.751872956714132,0.83482527225253,0.9665665595495262,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0317_0318_29.csv
0317_0322_30,fnsl,317,322,30,112.21182115238524,221155,-2.162458705623976,22.296889235146004,55.53919725642481,0.7454551560727994,0.8261420731122977,0.9358023696994984,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0317_0322_30.csv
0318_0321_1,fnsl,318,321,1,81.60360838915821,224654,-1.503619551696147,23.039170494396192,57.33666677410656,0.7476285459883474,0.8285907232778756,0.9417318930132603,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0318_0321_1.csv
0318_0321_2,fnsl,318,321,2,81.60360838915821,224654,-1.503619551696147,23.039170494396192,57.33666677410656,0.7476285459883474,0.8285907232778756,0.9417318930132603,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0318_0321_2.csv
0319_0320_1,fnsl,319,320,1,235.2998570058285,223976,-1.9292199142973914,20.682251820360335,56.70739408907684,0.7462245682031529,0.8208156794794353,0.9396560374730731,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0319_0320_1.csv
0319_0320_2,fnsl,319,320,2,235.2998570058285,223976,-1.9292199142973914,20.682251820360335,56.70739408907684,0.7462245682031529,0.8208156794794353,0.9396560374730731,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0319_0320_2.csv
0320_0323_1,fnsl,320,323,1,358.368959982457,223984,-1.9133065239284406,20.73640706295582,59.24086485592852,0.7462770635685904,0.8209943277237443,0.9480134943473105,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0320_0323_1.csv
0320_0323_2,fnsl,320,323,2,358.368959982457,223984,-1.9133065239284406,20.73640706295582,59.24086485592852,0.7462770635685904,0.8209943277237443,0.9480134943473105,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0320_0323_2.csv
0321_0322_34,fnsl,321,322,34,77.97469909920565,220456,0.22008571475936378,24.874632432065116,58.8582144757238,0.7533147345233744,0.834645576639154,0.946751200701647,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0321_0322_34.csv
0323_0325_35,fnsl,323,325,35,926.7304664909876,223288,14.064953759495893,51.15981616140787,97.2702375793815,0.7989864229941215,0.9213555921339777,1.0734654421846745,17520,temperature_calculation/output/rts_gmlc_export_13_40_summer_v35/base_case/fnsl/timeseries/0323_0325_35.csv
