FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Current(A),Tcond(degC),lat_mid,lon_mid,bearing_deg,length_km,weather_site_id,weather_site_distance_km,weather_site_elevation_m,air_temperature,ghi,surface_pressure,surface_pressure_pa,wind_direction,wind_speed,wind_conductor_angle_deg,Tcond_realweather(degC),Ampacity_at_75C(A),Loading_realweather_%
219,220,1,-12.073538,3.400885,12.543379,12.084375,-3.314441,12.530668,500.0,0.010837,0.086444,33.019858848745734,8.063516616821289,35.532956375,-115.2128843045,301.01727582000524,49.281334286649994,258141,6.324163197299666,954.0,5.699999809265137,32.0,905.0,90500.0,334.0,0.8999999761581421,32.98272417999476,6.226074600630454,1163.1782011025437,2.838761835241337
219,220,2,-12.073538,3.400885,12.543379,12.084375,-3.314441,12.530668,500.0,0.010837,0.086444,33.019858848745734,8.063516616821289,35.532956375,-115.2128843045,301.01727582000524,49.281334286649994,258141,6.324163197299666,954.0,5.699999809265137,32.0,905.0,90500.0,334.0,0.8999999761581421,32.98272417999476,6.226074600630454,1163.1782011025437,2.838761835241337
220,223,1,-43.565578,4.426187,43.789848,43.629908,-3.955816,43.808873,500.0,0.06433,0.470371,115.55921659092282,8.664674758911133,35.73552259805,-115.491516237,337.70442527395744,21.35444911338634,253425,5.089453500966101,1082.0,7.199999809265137,21.0,905.0,90500.0,82.0,0.699999988079071,104.29557472604256,8.183170128640995,1188.0623470165208,9.726696320367092
220,223,2,-43.565578,4.426187,43.789848,43.629908,-3.955816,43.808873,500.0,0.06433,0.470371,115.55921659092282,8.664674758911133,35.73552259805,-115.491516237,337.70442527395744,21.35444911338634,253425,5.089453500966101,1082.0,7.199999809265137,21.0,905.0,90500.0,82.0,0.699999988079071,104.29557472604256,8.183170128640995,1188.0623470165208,9.726696320367092
221,222,34,6.925453,-16.426064,17.826313,-6.912296,16.525181,17.912606,500.0,0.013157,0.099118,45.64063209976479,8.112154006958008,35.823651321149995,-115.2440759635,355.81008268792635,113.13137799107704,253425,27.06993274564634,1082.0,7.199999809265137,21.0,905.0,90500.0,82.0,0.699999988079071,86.18991731207365,7.5839132311975845,1202.0995319292117,3.796743188687344
223,318,1,175.335342,-69.028351,188.434067,-170.414212,108.282124,201.905973,500.0,4.921131,39.253773,497.3046611677222,19.909639358520508,35.6650814384,-116.25650849249999,255.190966299923,134.83363637092583,239061,1.6960774471141216,224.0,8.399999618530273,23.0,987.0,98700.0,112.0,0.5,36.80903370007701,24.48568384803002,1061.673919288217,46.84156332116857
301,302,C1,12.868907,-36.615437,38.811066,-12.856226,36.674443,38.862544,175.0,0.012681,0.059007,167.98800827059483,9.392290115356444,35.03875954075,-118.843312456,243.44298077505434,4.386662067124732,193839,1.9317872823073838,197.0,6.900000095367432,6.0,997.0,99700.0,329.0,1.0,85.55701922494566,8.1523901934479,1315.1419372435073,12.773374760042401
301,303,C2,-32.119808,17.826929,36.735287,32.974109,-14.559116,36.045246,175.0,0.854301,3.267813,159.00330324291207,9.248323440551758,35.132562363350004,-118.432657652,74.8245157929639,73.24899856739759,201352,1.1569499647389767,1234.0,1.399999976158142,8.0,876.0,87600.0,306.0,1.100000023841858,51.17548420703611,2.6835696936884688,1301.7711182066732,12.214382468552218
301,305,C3,4.448722,0.298626,4.458733,-4.44362,-0.27897,4.452368,175.0,0.005102,0.019655,19.298972001448607,8.027524948120117,34.96073353885,-118.666126353,124.16098495024664,34.31766044565577,197187,1.159579646235395,1318.0,0.10000000149011612,7.0,881.0,88100.0,329.0,1.0,24.839015049753357,0.23107776790777734,1180.5489484818738,1.6347456008720442
302,304,C4,-2.249767,17.042183,17.190041,2.37371,-16.566587,16.735779,175.0,0.123943,0.475596,74.26700944376607,8.280439376831055,34.83101416905,-118.714222427,148.04905085666337,52.08829416605541,196510,2.4486343801899135,1006.0,0.8999999761581421,12.0,890.0,89000.0,329.0,1.0,0.9509491433366293,1.6597177267801726,1017.7681307204012,7.297046075828495
302,306,C5,7.355844,-4.568393,8.659021,-7.324558,4.688181,8.696447,175.0,0.031286,0.119788,37.4100093409183,8.078107833862305,34.95855226255,-118.57052961950001,106.3161668365982,55.94519037768375,198553,1.5187727987860509,1572.0,-3.5,8.0,820.0,82000.0,329.0,1.0,42.6838331634018,-3.315781593322754,1276.2560299250708,2.93123076120664
303,309,C6,11.851578,-8.066268,14.336128,-11.787328,8.312182,14.423365,175.0,0.06425,0.245914,63.54900778662891,8.207483291625977,34.976650231700006,-118.08544598200001,188.13452627185995,54.11331791886194,206968,1.4846723558012531,783.0,4.699999809265137,10.0,922.0,92200.0,306.0,1.399999976158142,117.86547372814005,4.9596691133610875,1378.9957023831596,4.608354302831001
303,324,C7,-160.222733,4.090985,160.274948,160.799492,20.061981,162.046165,400.0,0.576759,24.152966,710.4647725280873,31.797590255737305,35.212062175599996,-118.039183389,146.93439430470073,1.454265274314389,208330,1.7152550570184055,708.0,6.300000190734863,10.0,934.0,93400.0,306.0,1.2999999523162842,159.06560569529927,32.25606191510997,1179.372196874502,60.24092940387406
304,309,C8,-49.814705,10.052777,50.818928,50.603872,-7.021922,51.088739,175.0,0.789167,3.030856,225.0284148036081,10.485658645629885,34.68392469455,-118.345463673,73.75738112970913,41.52056208016359,202769,0.8280799601706181,773.0,4.699999809265137,11.0,931.0,93100.0,351.0,0.800000011920929,97.24261887029087,7.283124544244856,1256.062145424916,17.915388631307152
305,310,C9,-41.074093,-6.558697,41.594444,41.498656,8.178358,42.296856,175.0,0.424564,1.619661,180.44746843541753,9.60434913635254,34.801600393499996,-118.30750604849999,113.32976259868565,40.40249884327066,203469,1.1424100378689062,748.0,5.0,10.0,935.0,93500.0,306.0,1.2999999523162842,12.670237401314353,7.131357192993164,1123.2299475602535,16.06505140175118
306,310,10,-79.864304,-111.931053,137.502243,80.816953,116.069728,141.433948,175.0,0.952649,4.138675,593.7184382526473,24.82590675354004,34.808241774349995,-118.190362231,138.18711791697945,23.53186086187305,205576,0.9386546028337737,713.0,5.300000190734863,9.0,937.0,93700.0,306.0,1.2999999523162842,167.81288208302055,26.21829183855334,1117.3718756244896,53.13525883411224
307,308,11,-25.700796,21.972658,33.813141,25.914478,-21.160379,33.456268,175.0,0.213682,0.812279,150.7082511431727,9.122838973999023,34.16299173335,-118.7662179435,56.26178119320775,24.75670932515617,195171,1.4464621072353085,372.0,9.600000381469727,9.0,981.0,98100.0,45.0,2.0,168.73821880679225,10.838480756701756,1190.7173013414426,12.656929648488962
308,309,1,-73.23098,11.518886,74.131378,75.995788,-0.940803,76.001611,175.0,2.764808,10.578083,334.00904517086184,13.437948226928713,34.4802378884,-118.39079997799999,40.21333607696363,74.5767423466253,202071,1.4426397722920923,762.0,6.0,14.0,943.0,94300.0,351.0,0.699999988079071,130.78666392303637,12.282341003417969,1172.0033618997882,28.498983537849377
308,310,2,-62.310673,-11.319363,63.330467,64.290956,18.895874,67.010306,175.0,1.980283,7.576511,285.3440659486294,11.980772018432615,34.4770168747,-118.37939134349999,41.771399382824995,75.41473787810489,202071,1.436609056439648,762.0,6.0,14.0,943.0,94300.0,351.0,0.699999988079071,129.228600617175,10.623680114746094,1175.321175428181,24.27796519914446
309,311,14,-98.760788,-9.896748,99.255424,98.979834,19.069731,100.80011,400.0,0.219046,9.172983,437.8372158949384,17.27543830871582,34.7389259,-118.11963760200001,63.413327538162264,1.5744173883172414,206974,2.0006750741101893,711.0,6.300000190734863,10.0,946.0,94600.0,351.0,0.800000011920929,107.58667246183774,15.695424263276436,1233.5919347057065,35.49287277071827
309,312,15,-128.243088,-4.222167,128.312576,128.609158,19.55211,130.086896,400.0,0.366071,15.329944,566.0146194141258,23.332738876342773,34.7293605034,-118.12361469999999,154.41113041358733,1.577419398220969,206278,1.4537852103916686,706.0,6.0,10.0,948.0,94800.0,351.0,0.800000011920929,16.58886958641267,27.470909118652344,1055.5943022541903,53.620469360758996
310,311,16,-140.694687,31.699013,144.221436,141.128024,-13.552153,141.777219,400.0,0.433337,18.14686,615.8261113227277,26.06226921081543,34.7357048863,-118.1082289675,334.52631029314165,1.573879005359757,206974,0.9642253309948795,711.0,6.300000190734863,10.0,946.0,94600.0,351.0,0.800000011920929,16.47368970685835,31.519785670569036,1052.3543162347505,58.518894427697134
310,312,17,-170.925323,38.635994,175.237579,171.565089,-11.844534,171.973465,400.0,0.639765,26.79146,748.2651665816119,34.281015396118164,34.726139489699996,-118.11220606549999,243.29540826571312,1.571676799018731,206974,1.1628829141889936,711.0,6.300000190734863,10.0,946.0,94600.0,351.0,0.800000011920929,107.70459173428688,32.71251600105643,1233.4644954987675,60.66369719697858
311,313,18,-144.657013,-27.035126,147.161652,146.042852,38.089379,150.92818,500.0,1.385839,11.054254,383.5284305929676,15.146093368530272,34.50368100025,-118.065394118,170.8349978934301,53.70230936357421,207669,1.5864932931362066,1163.0,4.599999904632568,17.0,919.0,91900.0,351.0,0.5,0.16500210656988656,19.399695116072508,994.5114808901782,38.56450508240234
311,314,19,-95.450851,21.51742,97.84613,95.977173,-17.109265,97.490228,500.0,0.526321,4.408154,255.00374702572304,11.186037063598633,34.8435290479,-117.8984061615,59.815032333039426,45.030436553750164,210340,0.7293270345475279,697.0,5.800000190734863,11.0,938.0,93800.0,306.0,1.2999999523162842,66.18496766696057,8.496368978301689,1355.925938036718,18.80661324282578
312,313,20,-91.660568,-40.046539,100.026932,92.2873,45.045715,102.694022,500.0,0.626732,4.999176,261.1333003874836,11.339731216430664,34.49411560365,-118.069371216,169.66021641891973,51.728822906200705,207669,0.9469890389000564,1163.0,4.599999904632568,17.0,919.0,91900.0,351.0,0.5,1.339783581080269,12.176541426742006,994.5114808901782,26.257444524797798
312,323,21,-208.513687,32.339153,211.006592,214.382439,14.961029,214.903845,500.0,5.868752,47.300182,550.8601200772127,22.543840408325195,34.4879832208,-117.61655421500001,119.24125114688786,106.0334140418212,215042,0.37812492327164215,1076.0,6.400000095367432,15.0,911.0,91100.0,223.0,0.800000011920929,103.75874885311214,21.23610467329945,1227.578370379008,44.87372320735317
313,323,22,-189.105743,51.170475,195.906616,193.560466,-16.040833,194.224,500.0,4.454722,35.129642,498.825886432266,19.980649948120117,34.25913575225,-117.56603806300001,90.68381410399729,83.24113817308535,215722,1.5973050712788772,2210.0,-1.7999999523162842,24.0,774.0,77400.0,223.0,0.6000000238418579,132.3161858960027,14.240550658049415,1151.5403670569958,43.31814156955007
314,316,23,-200.170486,0.202857,200.170593,202.354399,25.491863,203.953764,500.0,2.183913,25.694719,524.5171154827589,21.217012405395508,35.0416656677,-117.46823389549999,61.27736452675009,44.927729327005714,217731,1.1754647648536851,757.0,4.800000190734863,13.0,927.0,92700.0,242.0,1.100000023841858,0.722635473249909,26.79461153226839,994.8251614701093,52.72455259451323
315,316,24,-30.292044,26.488304,40.239758,30.327861,-26.184747,40.067695,500.0,0.035817,0.303557,103.27684621559226,8.533353805541992,35.2021686149,-117.31901108699999,139.1505915831454,18.746587950621127,220478,1.894277405563819,1001.0,3.5999999046325684,19.0,898.0,89800.0,242.0,0.8999999761581421,102.8494084168546,4.341143703747548,1276.3747740871343,8.091420193528664
315,321,1,-127.042839,-61.143364,140.990753,128.253499,71.001472,146.595256,500.0,1.21066,9.858108,361.8580488332349,14.370813369750977,35.50565725275,-117.25089816349998,24.63912469184521,58.68035354688509,221165,1.909962955671058,792.0,6.599999904632568,18.0,932.0,93200.0,12.0,0.5,167.3608753081548,18.099903397297567,981.2449558065101,36.87744295570055
315,321,2,-127.042839,-61.143364,140.990753,128.253499,71.001472,146.595256,500.0,1.21066,9.858108,361.8580488332349,14.370813369750977,35.50565725275,-117.25089816349998,24.63912469184521,58.68035354688509,221165,1.909962955671058,792.0,6.599999904632568,18.0,932.0,93200.0,12.0,0.5,167.3608753081548,18.099903397297567,981.2449558065101,36.87744295570055
315,324,26,162.804764,24.768398,164.67807,-160.799487,-9.91567,161.104921,500.0,2.005277,14.852728,422.65243519780944,16.65287971496582,35.2362759736,-117.71062519,263.78864241348344,59.25640398232974,213678,1.7859132718646786,892.0,4.599999904632568,18.0,904.0,90400.0,12.0,0.800000011920929,108.21135758651656,13.674344161699082,1235.457522726617,34.21019560956078
316,317,27,-160.555756,-86.443024,182.347321,161.593651,95.411784,187.659044,500.0,1.037896,8.96876,470.0442977302794,18.663549423217773,35.25840025645,-117.15370904899999,33.601264589227526,32.0703414274824,223263,1.5292915789926425,958.0,4.0,14.0,907.0,90700.0,257.0,0.8999999761581421,43.398735410772474,15.51107406616211,1219.1211992107142,38.55599410744366
316,319,28,-51.24411,35.361034,62.260429,51.372094,-34.382697,61.816356,500.0,0.127984,0.978337,160.49130563147085,9.271669387817385,35.0279991523,-117.188004079,154.70724354717186,27.138990967823084,222571,2.112861749248584,640.0,6.099999904632568,11.0,940.0,94000.0,242.0,1.2000000476837158,87.29275645282814,7.226254749738473,1359.835127436097,11.802262082615075
317,318,29,-131.713608,-50.899124,141.206223,132.107899,53.651081,142.586589,500.0,0.394291,2.751957,353.7945164091995,14.09358024597168,35.44212331835,-117.01620042849999,26.8584961244473,15.879932652806714,225363,0.9337792042101049,1006.0,3.799999952316284,16.0,916.0,91600.0,257.0,0.800000011920929,50.1415038755527,10.565372039197882,1214.0353888167526,29.14202663845094
317,322,30,-29.880041,-39.160233,49.2579,30.114709,40.915086,50.802952,500.0,0.234668,1.754853,123.41647938442988,8.757085800170898,35.9086959435,-117.27055059599999,341.9673129068019,124.1052965213618,221155,2.268894183696831,816.0,7.099999904632568,11.0,926.0,92600.0,358.0,0.8999999761581421,16.032687093198092,8.318002415181581,1060.3516154070187,11.639203221947858
318,321,1,14.287903,-20.719486,25.168259,-14.272509,20.852513,25.269187,500.0,0.015394,0.133027,62.45721818915557,8.200674057006836,35.625578804750006,-117.045967096,334.8207162541743,29.440966906351033,224654,2.1245980851639903,744.0,6.5,14.0,950.0,95000.0,257.0,0.800000011920929,102.17928374582573,6.864584922790527,1238.6694860162027,5.042282779567768
318,321,2,14.287903,-20.719486,25.168259,-14.272509,20.852513,25.269187,500.0,0.015394,0.133027,62.45721818915557,8.200674057006836,35.625578804750006,-117.045967096,334.8207162541743,29.440966906351033,224654,2.1245980851639903,744.0,6.5,14.0,950.0,95000.0,257.0,0.800000011920929,102.17928374582573,6.864584922790527,1238.6694860162027,5.042282779567768
319,320,1,-83.705101,7.630552,84.052185,84.087129,-4.583277,84.211945,500.0,0.382028,3.047275,218.27955087537956,10.34071922302246,34.69004841255,-117.0939638955,173.7034075408551,50.917641569310206,223976,0.5349460739898468,1137.0,4.599999904632568,23.0,890.0,89000.0,225.0,1.100000023841858,51.296592459144904,7.079331494341204,1277.6246981096858,17.084794243437518
319,320,2,-83.705101,7.630552,84.052185,84.087129,-4.583277,84.211945,500.0,0.382028,3.047275,218.27955087537956,10.34071922302246,34.69004841255,-117.0939638955,173.7034075408551,50.917641569310206,223976,0.5349460739898468,1137.0,4.599999904632568,23.0,890.0,89000.0,225.0,1.100000023841858,51.296592459144904,7.079331494341204,1277.6246981096858,17.084794243437518
320,323,1,-125.117218,3.982736,125.180588,125.620833,-0.300374,125.621192,500.0,0.503615,3.682362,325.01247007063444,13.151960372924805,34.35773449745,-117.0883646675,191.09942568688564,23.73400695445522,223984,1.7037065959877034,1551.0,3.0,25.0,842.0,84200.0,225.0,1.0,33.90057431311436,9.130620956420898,1196.0176813992002,27.174553948935607
320,323,2,-125.117218,3.982736,125.180588,125.620833,-0.300374,125.621192,500.0,0.503615,3.682362,325.01247007063444,13.151960372924805,34.35773449745,-117.0883646675,191.09942568688564,23.73400695445522,223984,1.7037065959877034,1551.0,3.0,25.0,842.0,84200.0,225.0,1.0,33.90057431311436,9.130620956420898,1196.0176813992002,27.174553948935607
321,322,34,-24.207977,-34.008499,41.744511,24.321314,34.862316,42.507733,500.0,0.113337,0.853816,103.16672901949876,8.531408309936523,36.0921514299,-117.30031726349999,336.7951627128865,83.98330271350771,220456,0.23954791994549104,372.0,10.399999618530273,11.0,974.0,97400.0,358.0,1.0,21.20483728711349,11.18923988467941,1099.8439938605766,9.380123871693103
323,325,35,-251.676529,64.757416,259.874207,251.676529,-58.31298,258.343722,722.0,0.0,6.444436,672.6969824844593,29.425058364868164,34.252447341449994,-117.12109914749999,265.12388154306666,1.4534200752008906,223288,1.6967119263507657,1700.0,4.199999809265137,26.0,856.0,85600.0,225.0,0.699999988079071,139.87611845693334,30.520376798072903,1139.4748973284181,59.03570004584097
