label,solver,FromBus#,ToBus#,CKT,Current(A),weather_site_id,T_min,T_mean,T_max,R_factor_min,R_factor_mean,R_factor_max,n_rows,csv
0311_0314_19,inlf,311,314,19,255.00374702572304,210340,1.1051556104880547,23.409065885925873,66.3418799297142,0.7562344182951475,0.8298109405478503,0.9714384448219607,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0311_0314_19.csv
0312_0313_20,inlf,312,313,20,261.1333003874836,207669,-1.2079108228108453,21.67746444695863,62.643398323547444,0.7486040350215466,0.8240987039833367,0.959237830183683,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0312_0313_20.csv
0312_0323_21,inlf,312,323,21,550.8601200772127,215042,6.044258111868714,30.82102414857104,80.41695990408334,0.7725276144483535,0.8542616357538914,1.0178695603597232,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0312_0323_21.csv
0313_0323_22,inlf,313,323,22,498.825886432266,215722,-2.516815085909002,21.873248516853973,66.24358177185059,0.7442861991599777,0.8247445598354043,0.9711141771706774,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0313_0323_22.csv
0314_0316_23,inlf,314,316,23,524.5171154827589,217731,7.030024713454679,32.54800499244916,76.6403325425199,0.7757794782427229,0.8599586298199732,1.0054111571615072,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0314_0316_23.csv
0315_0316_24,inlf,315,316,24,103.27684621559226,220478,-4.26617889436784,19.549987765734446,52.71672248840332,0.7385153677859434,0.8170805473711046,0.9264915414629931,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0315_0316_24.csv
0315_0321_1,inlf,315,321,1,361.8580488332349,221165,3.4486181493441563,26.93132550276577,63.88774835046206,0.7639650727637679,0.8414302310613893,0.9633427134223076,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0315_0321_1.csv
0315_0321_2,inlf,315,321,2,361.8580488332349,221165,3.4486181493441563,26.93132550276577,63.88774835046206,0.7639650727637679,0.8414302310613893,0.9633427134223076,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0315_0321_2.csv
0315_0324_26,inlf,315,324,26,422.65243519780944,213678,2.5955123901367188,26.483462152866903,65.4718049971998,0.761150832834487,0.8399528117513639,0.9685682266923549,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0315_0324_26.csv
0316_0317_27,inlf,316,317,27,470.0442977302794,223263,4.056635047095824,28.936765425604463,69.5052547454834,0.7659708093478462,0.8480458107192617,0.9818738399904212,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0316_0317_27.csv
0316_0319_28,inlf,316,319,28,160.49130563147085,222571,-1.4785146713256836,22.263419982802162,57.09795633844624,0.747711362398852,0.8260316641678818,0.9409444309286117,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0316_0319_28.csv
0317_0318_29,inlf,317,318,29,353.7945164091995,225363,0.8894498786885379,26.009243662018605,66.61323261260986,0.7555228445226659,0.8383884516497647,0.9723335877123709,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0317_0318_29.csv
0317_0322_30,inlf,317,322,30,123.41647938442988,221155,-2.0081007954095185,22.405108434521228,55.6687611592788,0.7459643545978797,0.8264990684656984,0.9362297773272981,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0317_0322_30.csv
0318_0321_1,inlf,318,321,1,62.45721818915557,224654,-1.667937254927665,22.941417410242465,57.202551174515975,0.747086491927018,0.8282682537251073,0.9412894701700973,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0318_0321_1.csv
0318_0321_2,inlf,318,321,2,62.45721818915557,224654,-1.667937254927665,22.941417410242465,57.202551174515975,0.747086491927018,0.8282682537251073,0.9412894701700973,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0318_0321_2.csv
0319_0320_1,inlf,319,320,1,218.27955087537956,223976,-2.3389899266012435,20.40007903932384,56.24392515428917,0.7448728118493817,0.8198848430634593,0.9381271381916141,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0319_0320_1.csv
0319_0320_2,inlf,319,320,2,218.27955087537956,223976,-2.3389899266012435,20.40007903932384,56.24392515428917,0.7448728118493817,0.8198848430634593,0.9381271381916141,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0319_0320_2.csv
0320_0323_1,inlf,320,323,1,325.01247007063444,223984,-2.6528531087360534,19.81563236186923,57.60514327357669,0.7438374345940276,0.8179568603268801,0.9426175479003922,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0320_0323_1.csv
0320_0323_2,inlf,320,323,2,325.01247007063444,223984,-2.6528531087360534,19.81563236186923,57.60514327357669,0.7438374345940276,0.8179568603268801,0.9426175479003922,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0320_0323_2.csv
0321_0322_34,inlf,321,322,34,103.16672901949876,220456,0.460507772866265,25.05674769713769,59.076459408170194,0.7541078429375444,0.8352463416031309,0.9474711508328293,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0321_0322_34.csv
0323_0325_35,inlf,323,325,35,672.6969824844593,223288,6.04650125140779,35.217415583441095,75.0182412619688,0.7725350141555875,0.8687645273206465,1.000060174588249,17520,temperature_calculation/output/rts_gmlc_export_10_43_winter_v35/base_case/inlf/timeseries/0323_0325_35.csv
