Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation
LT_103-109_A6,True,115.0,121.0,2,-38.209953,3.743113,38.392857,38.304764,-2.968828,38.419642,500.0,0.09481,0.774285,7.68,False
LT_103-109_A6,True,115.0,124.0,26,81.345764,38.239109,89.885269,-80.732966,-33.686893,87.479247,500.0,0.612798,4.552216,17.98,False
LT_103-109_A6,True,116.0,117.0,27,-5.044515,18.17667,18.863682,5.05857,-18.054862,18.750124,500.0,0.014055,0.121808,3.77,False
LT_103-109_A6,True,116.0,119.0,28,-112.934174,-57.345917,126.659706,113.414276,61.026706,128.790748,500.0,0.480103,3.680789,25.33,False
LT_103-109_A6,True,117.0,118.0,29,6.472823,39.501446,40.028263,-6.437542,-39.254476,39.778837,500.0,0.035281,0.246969,8.01,False
LT_103-109_A6,True,117.0,122.0,30,-11.531395,-16.055212,19.76722,11.554494,16.228457,19.921575,500.0,0.023099,0.173245,3.95,False
LT_103-109_A6,True,118.0,121.0,1,8.208765,-14.173052,16.37862,-8.202531,14.227084,16.422284,500.0,0.006234,0.054032,3.28,False
LT_103-109_A6,True,118.0,121.0,2,8.208765,-14.173052,16.37862,-8.202531,14.227084,16.422284,500.0,0.006234,0.054032,3.28,False
LT_103-109_A6,True,119.0,120.0,1,-134.041672,-43.867691,141.037384,135.000934,51.541786,144.50539,500.0,0.959262,7.674095,28.21,False
LT_103-109_A6,True,119.0,120.0,2,-134.041672,-43.867691,141.037384,135.000934,51.541786,144.50539,500.0,0.959262,7.674095,28.21,False
LT_103-109_A6,True,120.0,123.0,1,-189.690918,-53.997581,197.22673,190.777666,61.96707,200.589221,500.0,1.086748,7.969488,39.45,False
LT_103-109_A6,True,120.0,123.0,2,-189.690918,-53.997581,197.22673,190.777666,61.96707,200.589221,500.0,1.086748,7.969488,39.45,False
LT_103-109_A6,True,121.0,122.0,34,-22.086679,-18.938467,29.094448,22.145508,19.382951,29.429956,500.0,0.058829,0.444484,5.82,False
LT_103-109_A6,True,121.0,325.0,1,361.882202,35.071705,363.577728,-345.411406,98.067226,359.062975,500.0,16.470797,133.138931,72.72,False
LT_103-109_A6,True,123.0,217.0,B3,234.71701,-1.883023,234.724564,-229.715972,38.890706,232.984796,500.0,5.001038,37.007683,46.94,False
LT_103-109_A6,True,201.0,202.0,B1,17.359926,-30.59404,35.176163,-17.346941,30.65464,35.222483,175.0,0.012986,0.0606,20.1,False
LT_103-109_A6,True,201.0,203.0,B2,-56.773014,27.163542,62.936737,59.256314,-17.636701,61.82527,175.0,2.4833,9.526841,35.96,False
LT_103-109_A6,True,201.0,205.0,B3,64.413109,-16.430035,66.475517,-63.352809,20.526649,66.595208,175.0,1.0603,4.096614,37.99,False
LT_103-109_A6,True,202.0,204.0,B4,33.700356,6.544807,34.329994,-33.265527,-4.871377,33.620316,175.0,0.434828,1.673429,19.62,False
LT_103-109_A6,True,202.0,206.0,B5,50.2356,-14.375949,52.252113,-48.772444,19.994467,52.711763,175.0,1.463156,5.618518,29.86,False
LT_103-109_A6,True,203.0,209.0,B6,113.966499,-33.378288,118.753838,-108.964214,52.580612,120.987275,175.0,5.002285,19.202324,67.86,False
LT_103-109_A6,True,203.0,224.0,B7,-183.072876,-17.946472,183.950409,183.852255,50.680401,190.709609,400.0,0.779379,32.733929,45.99,False
LT_103-109_A6,True,204.0,209.0,B8,-31.893448,-5.30597,32.331802,32.213902,6.540312,32.87113,175.0,0.320454,1.234342,18.48,False
LT_103-109_A6,True,205.0,210.0,B9,0.834823,-30.758926,30.770254,-0.612593,31.609199,31.615134,175.0,0.22223,0.850272,17.58,False
LT_103-109_A6,True,206.0,210.0,10,-70.979515,-131.792526,149.690872,71.800821,135.371074,153.234088,175.0,0.821306,3.578548,85.54,False
LT_103-109_A6,True,207.0,208.0,11,-0.066528,15.988331,15.988469,0.11914,-15.787747,15.788197,175.0,0.052612,0.200583,9.14,False
LT_103-109_A6,True,208.0,209.0,1,-86.136711,7.577543,86.469368,90.031689,7.368304,90.332702,175.0,3.894978,14.945847,49.41,False
LT_103-109_A6,True,208.0,210.0,2,-64.551277,-21.182432,67.937935,66.906319,30.219221,73.414282,175.0,2.355042,9.036789,38.82,False
LT_103-109_A6,True,209.0,211.0,14,-86.404808,-34.945335,93.203903,86.598238,43.069405,96.717261,400.0,0.19343,8.124069,23.3,False
LT_103-109_A6,True,209.0,212.0,15,-80.969658,-54.053337,97.354248,81.180698,62.91704,102.707642,400.0,0.211041,8.863703,24.34,False
LT_103-109_A6,True,210.0,211.0,16,-157.114059,12.749569,157.630508,157.629494,8.898659,157.880472,400.0,0.515434,21.648228,39.41,False
LT_103-109_A6,True,210.0,212.0,17,-152.683548,-7.350104,152.860352,153.168258,27.707942,155.65425,400.0,0.48471,20.357838,38.22,False
LT_103-109_A6,True,211.0,213.0,18,-59.740429,-95.262131,112.444618,60.469081,101.091351,117.796311,500.0,0.728652,5.82922,22.49,False
LT_103-109_A6,True,211.0,214.0,19,-184.487335,43.294079,189.499222,186.363719,-27.532452,188.386496,500.0,1.876384,15.761627,37.9,False
LT_103-109_A6,True,212.0,213.0,20,-70.242767,-61.237717,93.188545,70.728727,65.125393,96.145045,500.0,0.48596,3.887677,18.64,False
LT_103-109_A6,True,212.0,223.0,21,-164.106262,-29.38715,166.716736,167.383371,55.877117,176.463722,500.0,3.277109,26.489967,33.34,False
LT_103-109_A6,True,213.0,223.0,22,-148.977814,-3.731149,149.024536,151.275978,21.907539,152.854054,500.0,2.298164,18.17639,29.8,False
LT_103-109_A6,True,214.0,216.0,23,-357.186737,1.637806,357.19046,363.886184,77.415668,372.030026,500.0,6.699447,79.053474,71.44,False
LT_103-109_A6,True,215.0,216.0,24,332.022491,-65.089508,338.342407,-329.775985,84.184811,340.351705,500.0,2.246506,19.095303,67.67,False
LT_103-109_A6,True,215.0,221.0,1,-133.812332,-55.690151,144.93837,135.01883,65.54322,150.086636,500.0,1.206498,9.853068,28.99,False
LT_103-109_A6,True,215.0,221.0,2,-133.812332,-55.690151,144.93837,135.01883,65.54322,150.086636,500.0,1.206498,9.853068,28.99,False
LT_103-109_A6,True,215.0,224.0,26,186.54335,60.041893,195.967987,-183.852251,-40.050873,188.164085,500.0,2.691099,19.99102,39.19,False
LT_103-109_A6,True,216.0,217.0,27,-371.873413,-28.688532,372.978363,375.926379,63.814234,381.304207,500.0,4.052966,35.125702,74.6,False
LT_103-109_A6,True,216.0,219.0,28,404.710205,-58.718468,408.947662,-399.840862,96.050098,411.215681,500.0,4.869343,37.331631,81.79,False
LT_103-109_A6,True,217.0,218.0,29,-130.530518,-58.713745,143.127625,130.908672,61.360825,144.57604,500.0,0.378154,2.64708,28.63,False
LT_103-109_A6,True,217.0,222.0,30,-15.679942,-21.345737,26.485867,15.723729,21.674142,26.776932,500.0,0.043787,0.328405,5.3,False
LT_103-109_A6,True,218.0,221.0,1,-34.562344,16.008154,38.089584,34.604976,-15.638677,37.97463,500.0,0.042632,0.369477,7.62,False
LT_103-109_A6,True,218.0,221.0,2,-34.562344,16.008154,38.089584,34.604976,-15.638677,37.97463,500.0,0.042632,0.369477,7.62,False
LT_103-109_A6,True,219.0,220.0,1,120.23246,-61.782383,135.177322,-119.377745,68.620103,137.694461,500.0,0.854715,6.83772,27.04,False
LT_103-109_A6,True,219.0,220.0,2,120.23246,-61.782383,135.177322,-119.377745,68.620103,137.694461,500.0,0.854715,6.83772,27.04,False
LT_103-109_A6,True,220.0,223.0,1,63.023758,-71.292183,95.155502,-62.780881,73.073278,96.338689,500.0,0.242877,1.781095,19.03,False
LT_103-109_A6,True,220.0,223.0,2,63.023758,-71.292183,95.155502,-62.780881,73.073278,96.338689,500.0,0.242877,1.781095,19.03,False
LT_103-109_A6,True,221.0,222.0,34,15.752387,-17.626377,23.639519,-15.72373,17.842896,23.782444,500.0,0.028657,0.216519,4.73,False
LT_103-109_A6,True,223.0,318.0,1,136.902435,62.87175,150.649033,-134.031158,-39.901533,139.844498,500.0,2.871277,22.970217,30.13,False
LT_103-109_A6,True,301.0,302.0,C1,10.72866,-31.729872,33.49461,-10.721368,31.763901,33.524515,175.0,0.007292,0.034029,19.14,False
LT_103-109_A6,True,301.0,303.0,C2,-14.05139,17.486977,22.43292,14.410179,-16.11053,21.614866,175.0,0.358789,1.376447,12.82,False
LT_103-109_A6,True,301.0,305.0,C3,33.834778,0.515999,33.838711,-33.561343,0.540453,33.565695,175.0,0.273435,1.056452,19.34,False
LT_103-109_A6,True,302.0,304.0,C4,20.710875,16.390396,26.411842,-20.442832,-15.35884,25.569579,175.0,0.268042,1.031556,15.09,False
LT_103-109_A6,True,302.0,306.0,C5,28.618544,-3.849913,28.876337,-28.174879,5.553587,28.717,175.0,0.443665,1.703674,16.5,False
LT_103-109_A6,True,303.0,309.0,C6,17.145275,-10.966837,20.35269,-17.00559,11.503048,20.530713,175.0,0.139685,0.536211,11.63,False
LT_103-109_A6,True,303.0,324.0,C7,-164.035416,4.917909,164.109116,164.66412,21.48766,166.060206,400.0,0.628704,26.405569,41.03,False
LT_103-109_A6,True,304.0,309.0,C8,-34.021084,7.366652,34.809509,34.404255,-5.890735,34.904921,175.0,0.383171,1.475917,19.89,False
LT_103-109_A6,True,305.0,310.0,C9,-18.694592,-8.740492,20.636957,18.798127,9.136629,20.900899,175.0,0.103536,0.396137,11.79,False
LT_103-109_A6,True,306.0,310.0,10,-71.921005,-111.979233,133.086365,72.720555,115.462984,136.455047,175.0,0.799549,3.483751,76.05,False
LT_103-109_A6,True,307.0,308.0,11,-47.998692,19.607681,51.849163,48.542891,-17.532919,51.612165,175.0,0.5442,2.074762,29.63,False
LT_103-109_A6,True,308.0,309.0,1,-91.431992,7.429658,91.73336,96.026562,10.200671,96.566839,175.0,4.594571,17.630329,52.42,False
LT_103-109_A6,True,308.0,310.0,2,-82.964287,-14.306071,84.18869,86.79465,29.003976,91.512523,175.0,3.830363,14.697905,48.11,False
LT_103-109_A6,True,309.0,311.0,14,-103.370956,-18.232103,104.966484,103.624351,28.87466,107.572078,400.0,0.253394,10.642556,26.24,False
LT_103-109_A6,True,309.0,312.0,15,-138.855026,-15.147641,139.678818,139.303727,33.993056,143.391269,400.0,0.4487,18.845415,34.92,False
LT_103-109_A6,True,310.0,311.0,16,-142.644501,22.089479,144.344727,143.0931,-3.248302,143.129965,400.0,0.4486,18.841177,36.09,False
LT_103-109_A6,True,310.0,312.0,17,-179.189499,26.513592,181.140411,179.895959,3.157732,179.923671,400.0,0.70646,29.671324,45.29,False
LT_103-109_A6,True,311.0,313.0,18,-172.172134,-56.796188,181.298233,174.298692,73.808651,189.2822,500.0,2.126558,17.012463,36.26,False
LT_103-109_A6,True,311.0,314.0,19,-74.545593,31.169802,80.799767,74.917595,-28.044989,79.994796,500.0,0.372001,3.124812,16.16,False
LT_103-109_A6,True,312.0,313.0,20,-107.207146,-66.241348,126.020981,108.208499,74.252176,131.234389,500.0,1.001354,8.010828,25.2,False
LT_103-109_A6,True,312.0,323.0,21,-211.992889,29.090649,213.979553,218.070328,20.035316,218.988771,500.0,6.077438,49.125965,42.8,False
LT_103-109_A6,True,313.0,323.0,22,-187.967224,62.141354,197.972794,192.444792,-26.727863,194.291988,500.0,4.477568,35.41349,39.59,False
LT_103-109_A6,True,314.0,316.0,23,-217.70163,7.286943,217.823547,220.363269,24.120401,221.679417,500.0,2.661639,31.407345,43.56,False
LT_103-109_A6,True,315.0,316.0,24,23.636213,13.784526,27.362083,-23.618995,-13.63817,27.273735,500.0,0.017218,0.146355,5.47,False
LT_103-109_A6,True,315.0,321.0,1,-129.399155,4.607339,129.481155,130.489483,4.297008,130.560214,500.0,1.090328,8.904347,25.9,False
LT_103-109_A6,True,315.0,321.0,2,-129.399155,4.607339,129.481155,130.489483,4.297008,130.560214,500.0,1.090328,8.904347,25.9,False
LT_103-109_A6,True,315.0,324.0,26,166.850082,27.896652,169.166107,-164.664188,-11.658579,165.076398,500.0,2.185895,16.238073,33.83,False
LT_103-109_A6,True,316.0,317.0,27,-163.031891,-0.560827,163.032852,163.898658,8.072808,164.09735,500.0,0.866767,7.511981,32.61,False
LT_103-109_A6,True,316.0,319.0,28,-45.312431,12.07375,46.89341,45.386072,-11.509175,46.822608,500.0,0.07364,0.564575,9.38,False
LT_103-109_A6,True,317.0,318.0,29,-120.903412,0.64863,120.905151,121.217582,1.550563,121.227499,500.0,0.31417,2.199193,24.18,False
LT_103-109_A6,True,317.0,322.0,30,-42.995224,-3.631242,43.148293,43.279921,5.766468,43.662383,500.0,0.284697,2.135226,8.63,False
LT_103-109_A6,True,318.0,321.0,1,-31.137218,-1.969115,31.199419,31.168325,2.238703,31.24862,500.0,0.031106,0.269587,6.24,False
LT_103-109_A6,True,318.0,321.0,2,-31.137218,-1.969115,31.199419,31.168325,2.238703,31.24862,500.0,0.031106,0.269587,6.24,False
LT_103-109_A6,True,319.0,320.0,1,-89.301033,-5.611788,89.47718,89.736347,9.094301,90.195999,500.0,0.435314,3.482513,17.9,False
LT_103-109_A6,True,319.0,320.0,2,-89.301033,-5.611788,89.47718,89.736347,9.094301,90.195999,500.0,0.435314,3.482513,17.9,False
LT_103-109_A6,True,320.0,323.0,1,-136.840378,-11.007959,137.282425,137.448178,15.465158,138.315482,500.0,0.6078,4.457199,27.46,False
LT_103-109_A6,True,320.0,323.0,2,-136.840378,-11.007959,137.282425,137.448178,15.465158,138.315482,500.0,0.6078,4.457199,27.46,False
LT_103-109_A6,True,321.0,322.0,34,-29.982582,1.981384,30.047979,30.076086,-1.274909,30.103095,500.0,0.093504,0.706475,6.01,False
LT_103-109_A6,True,323.0,325.0,35,-345.411469,91.036072,357.206726,345.411469,-78.835588,354.293851,722.0,0.0,12.200483,49.47,False
LT_103-124_A7,False,,,,,,,,,,,,,,
LT_104-109_A8,True,101.0,102.0,A1,11.036469,-29.748653,31.729893,-11.030287,29.777503,31.754793,175.0,0.006182,0.028849,18.13,False
LT_104-109_A8,True,101.0,103.0,A2,66.911507,-1.045107,66.91967,-64.25861,11.222583,65.231245,175.0,2.652897,10.177477,38.24,False
LT_104-109_A8,True,101.0,105.0,A3,93.763016,-10.878459,94.391975,-91.657679,19.012715,93.608832,175.0,2.105337,8.134256,53.94,False
LT_104-109_A8,True,102.0,104.0,A4,64.834892,15.94597,66.767036,-63.235005,-9.788829,63.988179,175.0,1.599887,6.157141,38.15,False
LT_104-109_A8,True,102.0,106.0,A5,70.706383,-10.010703,71.41153,-67.988764,20.446361,70.996659,175.0,2.717619,10.435658,40.81,False
LT_104-109_A8,True,103.0,109.0,A6,-26.902325,-6.54903,27.68799,27.169274,7.573773,28.205168,175.0,0.26695,1.024743,15.82,False
LT_104-109_A8,True,103.0,124.0,A7,-62.654072,-31.161362,69.975449,62.766467,35.881979,72.299003,400.0,0.112396,4.720617,17.49,False
LT_104-109_A8,True,105.0,110.0,A9,30.986675,-28.859404,42.344292,-30.549882,30.530613,43.190434,175.0,0.436793,1.67121,24.2,False
LT_104-109_A8,True,106.0,110.0,10,-48.227242,-130.613159,139.232407,48.638734,132.406093,141.05708,175.0,0.411493,1.792933,79.56,False
LT_104-109_A8,True,107.0,108.0,11,89.613144,19.756456,91.765099,-88.158932,-14.212273,89.297178,175.0,1.454212,5.544183,52.44,False
LT_104-109_A8,True,107.0,203.0,B1,158.570831,-1.205208,158.575409,-147.214954,44.736073,153.862143,175.0,11.355877,43.530865,90.61,False
LT_104-109_A8,True,108.0,109.0,1,-27.757359,-0.541572,27.762642,28.134901,1.990279,28.20521,175.0,0.377542,1.448708,15.86,False
LT_104-109_A8,True,108.0,110.0,2,-30.207708,-13.615808,33.13451,30.719822,15.580894,34.445199,175.0,0.512114,1.965087,18.93,False
LT_104-109_A8,True,109.0,111.0,14,-79.469849,-10.593762,80.172844,79.612439,16.582562,81.321103,400.0,0.14259,5.9888,20.04,False
LT_104-109_A8,True,109.0,112.0,15,-125.376335,-22.888433,127.448441,125.736669,38.022453,131.359875,400.0,0.360334,15.13402,31.86,False
LT_104-109_A8,True,110.0,111.0,16,-84.168381,17.273119,85.922501,84.324179,-10.729581,85.004065,400.0,0.155799,6.543538,21.48,False
LT_104-109_A8,True,110.0,112.0,17,-131.2733,4.809721,131.361374,131.637454,10.484741,132.054342,400.0,0.364154,15.294462,32.84,False
LT_104-109_A8,True,111.0,113.0,18,-256.605896,8.56539,256.74881,260.876475,25.599245,262.129466,500.0,4.270579,34.164635,51.35,False
LT_104-109_A8,True,111.0,114.0,19,92.669296,-14.418372,93.784264,-92.200627,18.355193,94.00994,500.0,0.468669,3.936821,18.76,False
LT_104-109_A8,True,112.0,113.0,20,-179.171997,21.16272,180.41748,181.225323,-4.736111,181.287199,500.0,2.053326,16.426609,36.08,False
LT_104-109_A8,True,112.0,123.0,21,-78.202103,-69.669922,104.735222,79.418637,79.503576,112.374991,500.0,1.216535,9.833654,20.95,False
LT_104-109_A8,True,113.0,123.0,22,18.863285,-88.602028,90.587761,-18.093901,94.687158,96.400452,500.0,0.769384,6.08513,18.12,False
LT_104-109_A8,True,113.0,215.0,B2,282.682404,-49.493893,286.982544,-274.19641,113.138844,296.621087,500.0,8.485993,63.644951,57.4,False
LT_104-109_A8,True,114.0,116.0,23,-73.57737,-43.514683,85.481911,73.953733,47.955773,88.141425,500.0,0.376364,4.44109,17.1,False
LT_104-109_A8,True,115.0,116.0,24,-107.186958,-26.596638,110.437431,107.435955,28.71311,111.206687,500.0,0.248997,2.116473,22.09,False
LT_104-109_A8,True,115.0,121.0,1,-35.916237,3.41734,36.078445,36.000211,-2.73155,36.103692,500.0,0.083974,0.68579,7.22,False
LT_104-109_A8,True,115.0,121.0,2,-35.916237,3.41734,36.078445,36.000211,-2.73155,36.103692,500.0,0.083974,0.68579,7.22,False
LT_104-109_A8,True,115.0,124.0,26,63.134407,28.246445,69.165131,-62.766466,-25.513169,67.753605,500.0,0.367941,2.733276,13.83,False
LT_104-109_A8,True,116.0,117.0,27,-7.43037,18.47743,19.915466,7.445716,-18.344431,19.7979,500.0,0.015346,0.132999,3.98,False
LT_104-109_A8,True,116.0,119.0,28,-104.412331,-59.163891,120.00959,104.842231,62.459797,122.03737,500.0,0.429901,3.295906,24.0,False
LT_104-109_A8,True,117.0,118.0,29,4.411035,39.74696,39.990974,-4.3758,-39.500313,39.741947,500.0,0.035235,0.246646,8.0,False
LT_104-109_A8,True,117.0,122.0,30,-11.856752,-16.011183,19.923367,11.880878,16.192128,20.083333,500.0,0.024126,0.180945,3.98,False
LT_104-109_A8,True,118.0,121.0,1,7.177895,-14.050139,15.777472,-7.172242,14.099129,15.818549,500.0,0.005653,0.04899,3.16,False
LT_104-109_A8,True,118.0,121.0,2,7.177895,-14.050139,15.777472,-7.172242,14.099129,15.818549,500.0,0.005653,0.04899,3.16,False
LT_104-109_A8,True,119.0,120.0,1,-129.755646,-44.583946,137.201508,130.661998,51.834765,140.568135,500.0,0.906352,7.250819,27.44,False
LT_104-109_A8,True,119.0,120.0,2,-129.755646,-44.583946,137.201508,130.661998,51.834765,140.568135,500.0,0.906352,7.250819,27.44,False
LT_104-109_A8,True,120.0,123.0,1,-185.351974,-54.288738,193.13887,186.393598,61.927313,196.411725,500.0,1.041624,7.638575,38.63,False
LT_104-109_A8,True,120.0,123.0,2,-185.351974,-54.288738,193.13887,186.393598,61.927313,196.411725,500.0,1.041624,7.638575,38.63,False
LT_104-109_A8,True,121.0,122.0,34,-21.761517,-18.983862,28.878202,21.819123,19.419108,29.209175,500.0,0.057606,0.435246,5.78,False
LT_104-109_A8,True,121.0,325.0,1,364.105591,35.748375,365.856293,-347.427279,99.067986,361.275767,500.0,16.678312,134.81636,73.17,False
LT_104-109_A8,True,123.0,217.0,B3,235.888046,-1.86513,235.895416,-230.837,39.242877,234.148935,500.0,5.051046,37.377747,47.18,False
LT_104-109_A8,True,201.0,202.0,B1,17.228649,-30.566317,35.087406,-17.215831,30.626136,35.133247,175.0,0.012818,0.059819,20.05,False
LT_104-109_A8,True,201.0,203.0,B2,-56.508755,26.887852,62.579517,58.964091,-17.46829,61.497196,175.0,2.455336,9.419561,35.76,False
LT_104-109_A8,True,201.0,205.0,B3,64.280121,-16.441608,66.349533,-63.223872,20.522569,66.471301,175.0,1.056249,4.080961,37.91,False
LT_104-109_A8,True,202.0,204.0,B4,33.653755,6.484844,34.272854,-33.220413,-4.817134,33.567851,175.0,0.433342,1.667709,19.58,False
LT_104-109_A8,True,202.0,206.0,B5,50.151093,-14.388474,52.174324,-48.692425,19.989759,52.635945,175.0,1.458668,5.601285,29.81,False
LT_104-109_A8,True,203.0,209.0,B6,113.37442,-33.206432,118.137321,-108.427721,52.195375,120.336727,175.0,4.946699,18.988943,67.51,False
LT_104-109_A8,True,203.0,224.0,B7,-183.618561,-17.613571,184.461411,184.401707,50.505722,191.193142,400.0,0.783147,32.892151,46.12,False
LT_104-109_A8,True,204.0,209.0,B8,-31.938564,-5.359916,32.385193,32.259983,6.597974,32.927796,175.0,0.321419,1.238058,18.51,False
LT_104-109_A8,True,205.0,210.0,B9,0.70589,-30.754768,30.762869,-0.483789,31.604547,31.608249,175.0,0.222101,0.849778,17.58,False
LT_104-109_A8,True,206.0,210.0,10,-71.059532,-131.797287,149.733047,71.882442,135.38282,153.282724,175.0,0.822909,3.585533,85.56,False
LT_104-109_A8,True,207.0,208.0,11,-0.066521,15.988317,15.988456,0.11912,-15.787784,15.788233,175.0,0.052599,0.200534,9.14,False
LT_104-109_A8,True,208.0,209.0,1,-86.115799,7.538635,86.445145,90.007457,7.394471,90.310689,175.0,3.891658,14.933106,49.4,False
LT_104-109_A8,True,208.0,210.0,2,-64.572182,-21.143103,67.945549,66.927175,30.179705,73.417037,175.0,2.354993,9.036602,38.83,False
LT_104-109_A8,True,209.0,211.0,14,-86.618782,-34.819332,93.355232,86.812773,42.96694,96.863902,400.0,0.193991,8.147608,23.34,False
LT_104-109_A8,True,209.0,212.0,15,-81.314026,-53.874512,97.541962,81.525807,62.769304,102.89044,400.0,0.211781,8.894793,24.39,False
LT_104-109_A8,True,210.0,211.0,16,-157.165176,12.746483,157.681198,157.68088,8.913084,157.93259,400.0,0.515704,21.659567,39.42,False
LT_104-109_A8,True,210.0,212.0,17,-152.863708,-7.287474,153.037308,153.349484,27.69003,155.8294,400.0,0.485775,20.402555,38.26,False
LT_104-109_A8,True,211.0,213.0,18,-60.075874,-95.132057,112.513199,60.805455,100.968701,117.864252,500.0,0.729581,5.836644,22.5,False
LT_104-109_A8,True,211.0,214.0,19,-184.417831,43.252052,189.421951,186.29243,-27.505423,188.312022,500.0,1.874599,15.74663,37.88,False
LT_104-109_A8,True,212.0,213.0,20,-70.342773,-61.218082,93.251053,70.829416,65.111221,96.209548,500.0,0.486642,3.893138,18.65,False
LT_104-109_A8,True,212.0,223.0,21,-164.532578,-29.241133,167.110779,167.825649,55.860128,176.877931,500.0,3.293072,26.618996,33.42,False
LT_104-109_A8,True,213.0,223.0,22,-149.414871,-3.592893,149.458069,151.726581,21.876419,153.295575,500.0,2.31171,18.283525,29.89,False
LT_104-109_A8,True,214.0,216.0,23,-357.115417,1.612036,357.119049,363.811096,77.396982,371.952694,500.0,6.695679,79.009018,71.42,False
LT_104-109_A8,True,215.0,216.0,24,330.378113,-64.924042,336.69693,-328.153816,83.830563,338.692324,500.0,2.224297,18.906521,67.34,False
LT_104-109_A8,True,215.0,221.0,1,-134.207947,-55.447151,145.210724,135.419046,65.337794,150.357392,500.0,1.211099,9.890643,29.04,False
LT_104-109_A8,True,215.0,221.0,2,-134.207947,-55.447151,145.210724,135.419046,65.337794,150.357392,500.0,1.211099,9.890643,29.04,False
LT_104-109_A8,True,215.0,224.0,26,187.10614,59.963978,196.47998,-184.401723,-39.874022,188.663544,500.0,2.704417,20.089956,39.3,False
LT_104-109_A8,True,216.0,217.0,27,-372.19339,-28.373184,373.273315,376.252235,63.549843,381.581351,500.0,4.058846,35.176659,74.65,False
LT_104-109_A8,True,216.0,219.0,28,403.483063,-58.659054,407.724701,-398.643547,95.762012,409.984195,500.0,4.839516,37.102959,81.54,False
LT_104-109_A8,True,217.0,218.0,29,-129.842789,-58.788998,142.531723,130.217761,61.413803,143.973332,500.0,0.374972,2.624805,28.51,False
LT_104-109_A8,True,217.0,222.0,30,-15.572497,-21.357662,26.432034,15.615875,21.682995,26.720925,500.0,0.043378,0.325333,5.29,False
LT_104-109_A8,True,218.0,221.0,1,-34.216888,15.981686,37.76519,34.258842,-15.618091,37.650936,500.0,0.041953,0.363595,7.55,False
LT_104-109_A8,True,218.0,221.0,2,-34.216888,15.981686,37.76519,34.258842,-15.618091,37.650936,500.0,0.041953,0.363595,7.55,False
LT_104-109_A8,True,219.0,220.0,1,119.63382,-61.637981,134.578949,-118.786933,68.413076,137.079117,500.0,0.846887,6.775095,26.92,False
LT_104-109_A8,True,219.0,220.0,2,119.63382,-61.637981,134.578949,-118.786933,68.413076,137.079117,500.0,0.846887,6.775095,26.92,False
LT_104-109_A8,True,220.0,223.0,1,62.432934,-71.084312,94.60894,-62.192936,72.8443,95.782322,500.0,0.239998,1.759987,18.92,False
LT_104-109_A8,True,220.0,223.0,2,62.432934,-71.084312,94.60894,-62.192936,72.8443,95.782322,500.0,0.239998,1.759987,18.92,False
LT_104-109_A8,True,221.0,222.0,34,15.644238,-17.620098,23.562897,-15.615873,17.834416,23.704891,500.0,0.028366,0.214318,4.71,False
LT_104-109_A8,True,223.0,318.0,1,134.833649,62.860233,148.766663,-132.028862,-40.421936,138.078069,500.0,2.804787,22.438297,29.75,False
LT_104-109_A8,True,301.0,302.0,C1,10.697362,-31.723225,33.478298,-10.690096,31.757131,33.508111,175.0,0.007266,0.033906,19.13,False
LT_104-109_A8,True,301.0,303.0,C2,-13.987064,17.458588,22.370522,14.344099,-16.088873,21.554698,175.0,0.357035,1.369715,12.78,False
LT_104-109_A8,True,301.0,305.0,C3,33.80175,0.527157,33.805859,-33.52884,0.527271,33.532985,175.0,0.272911,1.054428,19.32,False
LT_104-109_A8,True,302.0,304.0,C4,20.700615,16.391935,26.404753,-20.432705,-15.360886,25.562712,175.0,0.26791,1.031049,15.09,False
LT_104-109_A8,True,302.0,306.0,C5,28.597525,-3.843304,28.854626,-28.15452,5.544443,28.695258,175.0,0.443005,1.701139,16.49,False
LT_104-109_A8,True,303.0,309.0,C6,17.00922,-10.923108,20.214546,-16.871525,11.451679,20.390912,175.0,0.137695,0.528571,11.55,False
LT_104-109_A8,True,303.0,324.0,C7,-163.833267,4.852616,163.905121,164.460384,21.486306,165.85801,400.0,0.627117,26.338923,40.98,False
LT_104-109_A8,True,304.0,309.0,C8,-34.031208,7.368704,34.819836,34.414603,-5.891922,34.915321,175.0,0.383395,1.476782,19.9,False
LT_104-109_A8,True,305.0,310.0,C9,-18.727108,-8.727375,20.660873,18.830903,9.124502,20.925091,175.0,0.103795,0.397127,11.81,False
LT_104-109_A8,True,306.0,310.0,10,-71.94136,-111.969124,133.088867,72.741369,115.454877,136.459281,175.0,0.800009,3.485753,76.05,False
LT_104-109_A8,True,307.0,308.0,11,-47.998688,19.607683,51.849155,48.54289,-17.532911,51.612161,175.0,0.544203,2.074773,29.63,False
LT_104-109_A8,True,308.0,309.0,1,-91.425034,7.423797,91.725952,96.018877,10.203742,96.559521,175.0,4.593843,17.627539,52.41,False
LT_104-109_A8,True,308.0,310.0,2,-82.971252,-14.30026,84.194572,86.802186,29.000352,91.518522,175.0,3.830933,14.700092,48.11,False
LT_104-109_A8,True,309.0,311.0,14,-103.362259,-18.236202,104.958641,103.615614,28.877114,107.564321,400.0,0.253355,10.640912,26.24,False
